5018820150326 22.7  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 66  9.3   6  4.8-9.9-9.9
5018820150327 27.3  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 67 11.7   7  5.6-9.9-9.9
5018820150328 31.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 65 15.1  11  8.8-9.9-9.9
5018820150329 33.3 14.3  9.019999-99.9-99.9-99.9-99.9-9.9 9918.0 61 15.8   4  3.2-9.9-9.9
5018820150330 25.7 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 68 13.8   6  4.8-9.9-9.9
5018820150331 28.3  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 63 11.2   4  3.2-9.9-9.9
5018820150401 32.3 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 68 16.9  10  8.0-9.9-9.9
5018820150402 32.7 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 64 15.9   7  5.6-9.9-9.9
5018820150403 30.1 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 67 15.9   4  3.2-9.9-9.9
5018820150404 29.5 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 64 13.6   2  1.6-9.9-9.9
5018820150405 22.3 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 62 11.0   7  5.6-9.9-9.9
5018820150406 22.5 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 71 11.5  19 15.2-9.9-9.9
5018820150407 18.1 12.7 12.019999-99.9-99.9-99.9-99.9-9.9 9913.8 79 11.8   7  5.6-9.9-9.9
5018820150408 26.0 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 88 16.3   4  3.2-9.9-9.9
5018820150409 29.7 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 79 17.6   2  1.6-9.9-9.9
5018820150410 29.1 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 75 17.2   2  1.6-9.9-9.9
5018820150411 23.9 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 85 16.7   4  3.2-9.9-9.9
5018820150412 27.5 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 85 19.3  11  8.8-9.9-9.9
5018820150413 29.7 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 78 20.5   7  5.6-9.9-9.9
5018820150414 26.7 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 69 13.8   4  3.2-9.9-9.9
5018820150415 20.5 13.0 27.019999-99.9-99.9-99.9-99.9-9.9 9917.9 94 15.8   6  4.8-9.9-9.9
5018820150416 24.5 12.4  6.019999-99.9-99.9-99.9-99.9 2.1 1918.0 85 15.9  16 12.8 6.9 2.1
5018820150417 20.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 69  7.9  14 11.2-9.9-9.9
5018820150418 28.0  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 56  8.9  10  8.0-9.9-9.9
5018820150419 23.3 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 63 10.4   7  5.6-9.9-9.9
5018820150420 21.1  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 67  8.0   4  3.2-9.9-9.9
5018820150421 25.7  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 68  9.1   4  3.2-9.9-9.9
5018820150422 26.7  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 64 10.8   7  5.6-9.9-9.9
5018820150423 26.7  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 65 10.8   9  7.2-9.9-9.9
5018820150424 26.5 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 68 13.2   6  4.8-9.9-9.9
5018820150425 30.5 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 70 16.3   6  4.8-9.9-9.9
5018820150426 30.7 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 69 14.8   1  0.8-9.9-9.9
5018820150427 19.2 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 88 13.6   4  3.2-9.9-9.9
5018820150428 14.5 11.7 11.019999-99.9-99.9-99.9-99.9-9.9 9914.0 93 12.0   6  4.8-9.9-9.9
5018820150429 17.0 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 96 14.5   4  3.2-9.9-9.9
5018820150430 21.0 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 87 14.7   1  0.8-9.9-9.9
5018820150501 22.5 14.7 26.019999-99.9-99.9-99.9-99.9-9.9 9919.1 89 16.8   4  3.2-9.9-9.9
5018820150502 17.7  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 71  7.5  23 18.4-9.9-9.9
5018820150503 17.3  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 56  1.1  12  9.6-9.9-9.9
5018820150504 22.7  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 62  7.4   2  1.6-9.9-9.9
5018820150505 21.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 59  5.2   6  4.8-9.9-9.9
5018820150506 17.5  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 70  6.5   7  5.6-9.9-9.9
5018820150507 18.5  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 73  7.3  14 11.2-9.9-9.9
5018820150508 22.3  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 78 11.7  11  8.8-9.9-9.9
5018820150509 23.9  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 75 11.3   6  4.8-9.9-9.9
5018820150510 23.3  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 75  9.8   6  4.8-9.9-9.9
5018820150511 22.7 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 74 11.9  17 13.6-9.9-9.9
5018820150512 22.7 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 75 12.9  13 10.4-9.9-9.9
5018820150513 24.0 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 74 12.9   9  7.2-9.9-9.9
5018820150514 24.5  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 75 12.1   5  4.0-9.9-9.9
5018820150515 26.0 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 72 13.5   6  4.8-9.9-9.9
5018820150516 27.7 11.0-99.999999-99.9-99.9-99.9-99.9-9.9 9915.9 71 14.0  10  8.0-9.9-9.9
5018820150517 26.5 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 72 14.1   7  5.6-9.9-9.9
5018820150518 26.5 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 91 18.3   0  0.0-9.9-9.9
5018820150519 24.5 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 89 16.9   1  0.8-9.9-9.9
5018820150520 27.7 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 78 18.1  12  9.6-9.9-9.9
5018820150521 20.5 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 72 12.6   6  4.8-9.9-9.9
5018820150522 19.1 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 60  7.8   6  4.8-9.9-9.9
5018820150523 20.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 61  4.5   6  4.8-9.9-9.9
5018820150524 17.4  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 63  2.5   6  4.8-9.9-9.9
5018820150525 22.3 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 67  4.9   1  0.8-9.9-9.9
5018820150526 14.7  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 76  6.0   4  3.2-9.9-9.9
5018820150527 13.9 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 94 11.2   4  3.2-9.9-9.9
5018820150528 18.7  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 86 11.5   7  5.6-9.9-9.9
5018820150529 22.4 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 70 11.0   7  5.6-9.9-9.9
5018820150530 22.0  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 75  8.0   5  4.0-9.9-9.9
5018820150531 21.7  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 72  7.2   7  5.6-9.9-9.9
5018820150601 21.9  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 74 10.6   4  3.2-9.9-9.9
5018820150602 26.0 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 66 11.7  12  9.6-9.9-9.9
5018820150603 24.0  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 54  6.9   9  7.2-9.9-9.9
5018820150604 22.7  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 53  5.4  11  8.8-9.9-9.9
5018820150605 27.1 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 64 11.6   7  5.6-9.9-9.9
5018820150606 21.4  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 67  7.7   4  3.2-9.9-9.9
5018820150607 20.5  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 68  6.7   4  3.2-9.9-9.9
5018820150608 22.0  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 65  6.8   6  4.8-9.9-9.9
5018820150609 14.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 71  6.0   7  5.6-9.9-9.9
5018820150610 15.3  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 61  4.0   9  7.2-9.9-9.9
5018820150611 17.5 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 59  1.0   7  5.6-9.9-9.9
5018820150612 20.5  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 46 -0.8   6  4.8-9.9-9.9
5018820150613 13.9 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 65 -0.3   2  1.6-9.9-9.9
5018820150614 14.3  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 49 -1.9  14 11.2-9.9-9.9
5018820150615 21.0 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 44 -1.3  10  8.0-9.9-9.9
5018820150616 22.0  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 42  0.6   4  3.2-9.9-9.9
5018820150617 12.5  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 60 -0.2   2  1.6-9.9-9.9
5018820150618 13.1 -8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 52 -6.4   5  4.0-9.9-9.9
5018820150619 16.5  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 43 -3.4  14 11.2-9.9-9.9
5018820150620 18.0 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 48 -1.9   9  7.2-9.9-9.9
5018820150621 20.7  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 53  1.4   5  4.0-9.9-9.9
5018820150622 13.5  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 42 -4.1   6  4.8-9.9-9.9
5018820150623 12.3 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 49 -6.7  11  8.8-9.9-9.9
5018820150624 16.5  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 44 -3.0  21 16.8-9.9-9.9
5018820150625 15.3  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 68  4.3   6  4.8-9.9-9.9
5018820150626 20.5 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 77  6.1   6  4.8-9.9-9.9
5018820150627 18.5  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 82 10.9   4  3.2-9.9-9.9
5018820150628 19.0  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 80  6.5   2  1.6-9.9-9.9
5018820150629 23.5  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 57  5.5   1  0.8-9.9-9.9
5018820150630 18.7  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 53  1.7   6  4.8-9.9-9.9
5018820150701 16.9  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 67  4.4   6  4.8-9.9-9.9
5018820150702 18.0  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 66  4.9   9  7.2-9.9-9.9
5018820150703 13.0 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 63 -1.5   6  4.8-9.9-9.9
5018820150704 15.7 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 59 -0.1  11  8.8-9.9-9.9
5018820150705 10.5  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 67  0.4  12  9.6-9.9-9.9
5018820150706 18.7 -3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 64  1.5   6  4.8-9.9-9.9
5018820150707 22.3  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 47  2.2   6  4.8-9.9-9.9
5018820150708 21.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 40  0.6   9  7.2-9.9-9.9
5018820150709 22.5  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 45  1.4   7  5.6-9.9-9.9
5018820150710 12.8  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 56 -0.1   7  5.6-9.9-9.9
5018820150711 12.3  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 71  3.7   7  5.6-9.9-9.9
5018820150712  9.5  6.9  5.019999-99.9-99.9-99.9-99.9-9.9 99 9.5 87  6.2   6  4.8-9.9-9.9
5018820150713 14.5 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 73  2.5   6  4.8-9.9-9.9
5018820150714 14.0  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 56 -1.2   9  7.2-9.9-9.9
5018820150715 17.3  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 44 -1.9  11  8.8-9.9-9.9
5018820150716 18.7  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 57  2.0   3  2.4-9.9-9.9
5018820150717 21.7  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 45  1.4   2  1.6-9.9-9.9
5018820150718 15.3  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 50 -0.8   4  3.2-9.9-9.9
5018820150719 16.3 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 55 -0.9   6  4.8-9.9-9.9
5018820150720 15.3 -5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 55 -3.5  10  8.0-9.9-9.9
5018820150721 18.5 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 59  0.5   9  7.2-9.9-9.9
5018820150722 19.3 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 58  1.2   1  0.8-9.9-9.9
5018820150723 22.3  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 49  1.7   6  4.8-9.9-9.9
5018820150724 23.5  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 52  3.0   8  6.4-9.9-9.9
5018820150725 20.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 47  2.0  12  9.6-9.9-9.9
5018820150726 21.5  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 54  5.5  16 12.8-9.9-9.9
5018820150727 24.3  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 65  9.1   7  5.6-9.9-9.9
5018820150728 22.0  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 56  5.6   7  5.6-9.9-9.9
5018820150729 21.3  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 50  1.4   2  1.6-9.9-9.9
5018820150730 19.1  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 70  8.4   9  7.2-9.9-9.9
5018820150731 19.7  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 55  4.5   6  4.8-9.9-9.9
5018820150801 23.7  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 37 -0.9  11  8.8-9.9-9.9
5018820150802 23.0  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 39 -0.9   4  3.2-9.9-9.9
5018820150803 20.3  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 46  0.9   1  0.8-9.9-9.9
5018820150804 23.0  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 42  2.0  14 11.2-9.9-9.9
5018820150805 16.5 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 58  5.5  15 12.0-9.9-9.9
5018820150806 15.5 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 91 12.2   4  3.2-9.9-9.9
5018820150807 18.0  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 71  5.8   7  5.6-9.9-9.9
5018820150808 10.0  6.5  0.419999-99.9-99.9-99.9-99.9-9.9 99 8.9 82  5.4   4  3.2-9.9-9.9
5018820150809  9.5  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 92  6.3   4  3.2-9.9-9.9
5018820150810 14.7  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 71  4.0   6  4.8-9.9-9.9
5018820150811 17.1  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 68  4.8   2  1.6-9.9-9.9
5018820150812  9.7  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 83  2.4   7  5.6-9.9-9.9
5018820150813 13.7  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 61  2.1   6  4.8-9.9-9.9
5018820150814 16.3  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 67  2.4   6  4.8-9.9-9.9
5018820150815 15.7  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 67  2.7   6  4.8-9.9-9.9
5018820150816 20.1 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 62  2.6   3  2.4-9.9-9.9
5018820150817 24.3  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 57  5.3   4  3.2-9.9-9.9
5018820150818 23.3  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 50  2.8   3  2.4-9.9-9.9
5018820150819 22.3  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 54  3.9  10  8.0-9.9-9.9
5018820150820 18.9  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 66  6.9  16 12.8-9.9-9.9
5018820150821 24.3  9.3  3.019999-99.9-99.9-99.9-99.9-9.9 9913.2 69 11.1  21 16.8-9.9-9.9
5018820150822 20.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 44  2.0  17 13.6-9.9-9.9
5018820150823 17.5  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 60  3.1   2  1.6-9.9-9.9
5018820150824 23.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 55  6.1  16 12.8-9.9-9.9
5018820150825 22.7  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 47  4.6  13 10.4-9.9-9.9
5018820150826 22.5  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 45  2.3  14 11.2-9.9-9.9
5018820150827 21.3  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 40 -1.2   7  5.6-9.9-9.9
5018820150828 29.3 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 41  6.3   6  4.8-9.9-9.9
5018820150829 27.5  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 44  5.7   6  4.8-9.9-9.9
5018820150830 27.3  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 49  6.3   9  7.2-9.9-9.9
5018820150831 21.3  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 52  4.2  12  9.6-9.9-9.9
5018820150901 12.7  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 48 -1.3  13 10.4-9.9-9.9
5018820150902-99.9  3.0-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 61-99.9   7  5.6-9.9-9.9
5018820150911-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 20-99.9  33 26.4-9.9-9.9
5018820150912 20.7  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 39 -2.9   6  4.8-9.9-9.9
5018820150913 25.1  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 32 -2.2   6  4.8-9.9-9.9
5018820150914 29.7  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 39  4.8   6  4.8-9.9-9.9
5018820150915 24.6  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 27 -2.4   9  7.2-9.9-9.9
5018820150916 19.5  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 41 -2.4   4  3.2-9.9-9.9
5018820150917 21.5  3.4  0.119999-99.9-99.9-99.9-99.9-9.9 99 5.6 39 -1.1   6  4.8-9.9-9.9
5018820150918 23.1  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 52  5.5   4  3.2-9.9-9.9
5018820150919 26.0  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 46  5.1   7  5.6-9.9-9.9
5018820150920 17.1 10.5 17.019999-99.9-99.9-99.9-99.9-9.9 9910.6 67  7.8   7  5.6-9.9-9.9
5018820150921 10.5  7.5 25.019999-99.9-99.9-99.9-99.9-9.9 9911.0 96  8.4  15 12.0-9.9-9.9
5018820150922  9.3  6.9 12.019999-99.9-99.9-99.9-99.9-9.9 9910.6 98  7.8   9  7.2-9.9-9.9
5018820150923 13.1  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 94  9.2   6  4.8-9.9-9.9
5018820150924 18.0  8.0  8.019999-99.9-99.9-99.9-99.9-9.9 9912.6 84 10.4   6  4.8-9.9-9.9
5018820150925 21.3  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 69  9.2   8  6.4-9.9-9.9
5018820150926 23.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 61  6.6   2  1.6-9.9-9.9
5018820150927 22.7  9.0  3.019999-99.9-99.9-99.9-99.9-9.9 9910.1 56  7.1   6  4.8-9.9-9.9
5018820150928 22.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 62  9.8  12  9.6-9.9-9.9
5018820150929 20.3  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 49  2.1   4  3.2-9.9-9.9
5018820150930 27.1  8.5  5.019999-99.9-99.9-99.9-99.9-9.9 9910.0 49  6.9  14 11.2-9.9-9.9
5018820151001 19.9  9.8 21.019999-99.9-99.9-99.9-99.9-9.9 9913.7 81 11.6  11  8.8-9.9-9.9
5018820151002 15.1  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 80  6.9  18 14.4-9.9-9.9
5018820151003 15.5  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 64  3.1   7  5.6-9.9-9.9
5018820151004 17.1  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 65  6.6  22 17.6-9.9-9.9
5018820151005 18.5  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 66  7.7   9  7.2-9.9-9.9
5018820151006 15.0 10.3  3.019999-99.9-99.9-99.9-99.9-9.9 9912.6 86 10.4   2  1.6-9.9-9.9
5018820151007 19.5  7.3  3.019999-99.9-99.9-99.9-99.9-9.9 9911.7 76  9.3   2  1.6-9.9-9.9
5018820151008 19.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 61  6.2   4  3.2-9.9-9.9
5018820151009 16.1  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 55  2.6   7  5.6-9.9-9.9
5018820151010 18.1  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 57  2.2   7  5.6-9.9-9.9
5018820151011 17.0  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 60  4.6   4  3.2-9.9-9.9
5018820151012 21.0  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 57  3.1   9  7.2-9.9-9.9
5018820151013 26.5  7.5 10.019999-99.9-99.9-99.9-99.9-9.9 9910.5 54  7.6   4  3.2-9.9-9.9
5018820151014 17.6 10.7 10.019999-99.9-99.9-99.9-99.9-9.9 9913.6 84 11.5   4  3.2-9.9-9.9
5018820151015 18.5  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 56  5.6  33 26.4-9.9-9.9
5018820151016 19.5  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 59  3.2   4  3.2-9.9-9.9
5018820151017 22.1  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 57  5.7  14 11.2-9.9-9.9
5018820151018 28.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 48  7.7  24 19.2-9.9-9.9
5018820151019 21.6 11.6 15.019999-99.9-99.9-99.9-99.9-9.9 9910.6 56  7.8  11  8.8-9.9-9.9
5018820151020 24.1  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 63  9.8  20 16.0-9.9-9.9
5018820151021 24.3 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 61 10.5   2  1.6-9.9-9.9
5018820151022 20.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 64  7.3  13 10.4-9.9-9.9
5018820151023 14.1  4.6  5.019999-99.9-99.9-99.9-99.9-9.9 99 5.9 50 -0.5   6  4.8-9.9-9.9
5018820151024 10.7  5.6 31.019999-99.9-99.9-99.9-99.9-9.9 99 8.9 82  5.3   8  6.4-9.9-9.9
5018820151025 12.8  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 96  8.5   4  3.2-9.9-9.9
5018820151026 16.0 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 83 10.3   6  4.8-9.9-9.9
5018820151027 22.1  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 88 13.7   4  3.2-9.9-9.9
5018820151028 29.0 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 77 16.2  10  8.0-9.9-9.9
5018820151029 27.0 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 50  9.5   7  5.6-9.9-9.9
5018820151030 23.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 47  4.2   6  4.8-9.9-9.9
5018820151031 25.5  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 54  7.6   4  3.2-9.9-9.9
5018820151101 25.1  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 47  5.3   9  7.2-9.9-9.9
5018820151102 24.5  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 54  7.5  14 11.2-9.9-9.9
5018820151103 27.3 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 61 11.7   6  4.8-9.9-9.9
5018820151104 22.9 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 62  9.3   6  4.8-9.9-9.9
