5041919710517-99.9  9.5  0.009900  7.8-99.9-99.9-99.9-9.9 99 9.1 62  5.6  12  9.6-9.9-9.9
5041919710518-99.9  2.0  2.019900  1.8-99.9-99.9-99.9-9.9 9911.1 75  8.5   1  0.8-9.9-9.9
5041919710519-99.9 13.5  0.009900 11.0-99.9-99.9-99.9-9.9 9915.7 79 13.7  13 10.4-9.9-9.9
5041919710520-99.9 15.8  0.009900 14.4-99.9-99.9-99.9-9.9 9917.1 76 15.0  15 12.0-9.9-9.9
5041919710521-99.9 12.0  0.009900 12.0-99.9-99.9-99.9-9.9 9917.6 85 15.5   0  0.0-9.9-9.9
5041919710522-99.9  7.2  0.009900  7.0-99.9-99.9-99.9-9.9 99 9.6 73  6.4   7  5.6-9.9-9.9
5041919710523-99.9  5.0  5.019900  3.4-99.9-99.9-99.9-9.9 9911.0 94  8.4   0  0.0-9.9-9.9
5041919710524-99.9  3.8  0.009900  3.4-99.9-99.9-99.9-9.9 99 6.8 68  1.5  11  8.8-9.9-9.9
5041919710525-99.9 -0.5  0.009900 -1.6-99.9-99.9-99.9-9.9 99 4.9 62 -3.0   9  7.2-9.9-9.9
5041919710526-99.9 -4.5  0.009900 -6.2-99.9-99.9-99.9-9.9 99 4.4 54 -4.4   6  4.8-9.9-9.9
5041919710527-99.9 -5.4  0.009900 -7.4-99.9-99.9-99.9-9.9 99 4.8 59 -3.3  11  8.8-9.9-9.9
5041919710528-99.9  5.2  0.009900  1.4-99.9-99.9-99.9-9.9 99 7.6 54  3.0  24 19.2-9.9-9.9
5041919710529-99.9  6.0  0.009900  5.4-99.9-99.9-99.9-9.9 99 6.6 44  1.1  11  8.8-9.9-9.9
5041919710530-99.9  4.4  0.009900  3.8-99.9-99.9-99.9-9.9 99 9.1 58  5.6   6  4.8-9.9-9.9
5041919710531-99.9  3.4  2.019900  3.0-99.9-99.9-99.9-9.9 99 8.5 64  4.6   8  6.4-9.9-9.9
5041919710601-99.9  3.0  0.009900  4.4-99.9-99.9-99.9-9.9 99 7.0 72  1.9  11  8.8-9.9-9.9
5041919710602-99.9  0.2  0.009900 -2.4-99.9-99.9-99.9-9.9 99 6.2 71  0.2   8  6.4-9.9-9.9
5041919710603-99.9 -8.4  0.009900 -9.8-99.9-99.9-99.9-9.9 99 4.6 66 -3.8   1  0.8-9.9-9.9
5041919710604-99.9 -4.8  0.009900 -6.0-99.9-99.9-99.9-9.9 99 5.2 69 -2.2   3  2.4-9.9-9.9
5041919710605-99.9 -8.6  0.009900 -9.6-99.9-99.9-99.9-9.9 99 5.3 77 -1.9   3  2.4-9.9-9.9
5041919710606-99.9 -2.8  0.009900 -5.5-99.9-99.9-99.9-9.9 99 5.4 73 -1.7   5  4.0-9.9-9.9
5041919710607-99.9 -2.2  1.019900  4.4-99.9-99.9-99.9-9.9 99 8.5 92  4.6   1  0.8-9.9-9.9
5041919710608-99.9  1.6  0.009900  0.0-99.9-99.9-99.9-9.9 99 7.4 80  2.7   6  4.8-9.9-9.9
5041919710609-99.9 -1.0  0.009900 -2.4-99.9-99.9-99.9-9.9 99 6.0 68 -0.2   7  5.6-9.9-9.9
5041919710610-99.9 -3.6  0.009900 -4.5-99.9-99.9-99.9-9.9 99 5.6 71 -1.2   9  7.2-9.9-9.9
5041919710611-99.9 -5.4  0.009900 -6.4-99.9-99.9-99.9-9.9 99 4.8 54 -3.3  11  8.8-9.9-9.9
5041919710612-99.9  1.0  0.009900 -1.0-99.9-99.9-99.9-9.9 99 7.0 73  1.9   7  5.6-9.9-9.9
5041919710613-99.9 -2.6  0.009900 -4.2-99.9-99.9-99.9-9.9 99 5.9 63 -0.5  16 12.8-9.9-9.9
5041919710614-99.9  3.5  0.009900  1.8-99.9-99.9-99.9-9.9 99 6.7 68  1.3  22 17.6-9.9-9.9
5041919710615-99.9  1.5  0.009900 -0.2-99.9-99.9-99.9-9.9 99 5.3 63 -1.9  12  9.6-9.9-9.9
5041919710616-99.9 -6.8  0.009900 -7.5-99.9-99.9-99.9-9.9 99 3.7 59 -6.7   6  4.8-9.9-9.9
5041919710617-99.9 -7.6  0.009900-10.0-99.9-99.9-99.9-9.9 99 4.3 60 -4.7  14 11.2-9.9-9.9
5041919710618-99.9  1.4  0.009900 -0.4-99.9-99.9-99.9-9.9 99 6.2 53  0.2  19 15.2-9.9-9.9
5041919710619-99.9  2.5  0.009900  4.5-99.9-99.9-99.9-9.9 99 6.1 68  0.0   6  4.8-9.9-9.9
5041919710620-99.9  1.2  0.009900 -0.5-99.9-99.9-99.9-9.9 99 6.8 63  1.5   3  2.4-9.9-9.9
5041919710621-99.9  4.0  5.519900  2.6-99.9-99.9-99.9-9.9 99 7.5 77  2.9  16 12.8-9.9-9.9
5041919710622-99.9  3.5  7.519900  2.0-99.9-99.9-99.9-9.9 99 7.4 85  2.7  16 12.8-9.9-9.9
5041919710623-99.9 -4.4  0.009900 -5.0-99.9-99.9-99.9-9.9 99 5.4 63 -1.7  19 15.2-9.9-9.9
5041919710624-99.9  4.0  0.009900 -1.8-99.9-99.9-99.9-9.9 99 7.1 70  2.1  19 15.2-9.9-9.9
5041919710625-99.9 -0.4  0.009900 -1.7-99.9-99.9-99.9-9.9 99 6.4 66  0.6   9  7.2-9.9-9.9
5041919710626-99.9  1.2  0.009900 -0.4-99.9-99.9-99.9-9.9 99 8.0 70  3.8   9  7.2-9.9-9.9
5041919710627-99.9  5.2  3.019900  4.0-99.9-99.9-99.9-9.9 99 8.2 72  4.1  24 19.2-9.9-9.9
5041919710628-99.9  4.4  0.009900  4.2-99.9-99.9-99.9-9.9 99 7.0 70  1.9  13 10.4-9.9-9.9
5041919710629-99.9 -0.5  3.019900  1.8-99.9-99.9-99.9-9.9 99 6.2 64  0.2  41 32.8-9.9-9.9
5041919710630-99.9  4.2  0.009900  3.2-99.9-99.9-99.9-9.9 99 5.6 56 -1.2  31 24.8-9.9-9.9
5041919710701-99.9 -2.6  0.009900 -4.4-99.9-99.9-99.9-9.9 99 5.5 68 -1.4   6  4.8-9.9-9.9
5041919710702-99.9 -1.6  0.009900 -3.0-99.9-99.9-99.9-9.9 99 6.5 72  0.9   1  0.8-9.9-9.9
5041919710703-99.9 -2.5  0.009900 -3.2-99.9-99.9-99.9-9.9 99 6.3 83  0.4   7  5.6-9.9-9.9
5041919710704-99.9 -3.6  0.009900 -4.8-99.9-99.9-99.9-9.9 99 5.6 61 -1.2   6  4.8-9.9-9.9
5041919710705-99.9  0.8  0.009900 -0.6-99.9-99.9-99.9-9.9 99 5.9 66 -0.5   6  4.8-9.9-9.9
5041919710706-99.9 -5.6  0.009900 -7.0-99.9-99.9-99.9-9.9 99 5.2 59 -2.2  14 11.2-9.9-9.9
5041919710707-99.9  4.5  0.009900 -0.2-99.9-99.9-99.9-9.9 99 9.4 62  6.1  21 16.8-9.9-9.9
5041919710708-99.9  7.5  0.009900  6.2-99.9-99.9-99.9-9.9 99 8.6 58  4.8  13 10.4-9.9-9.9
5041919710709-99.9  4.5  0.009900  3.0-99.9-99.9-99.9-9.9 99 8.2 81  4.1   4  3.2-9.9-9.9
5041919710710-99.9 -1.8  0.009900 -3.6-99.9-99.9-99.9-9.9 9910.1 73  7.1   8  6.4-9.9-9.9
5041919710711-99.9  9.5 13.519900  9.5-99.9-99.9-99.9-9.9 9913.4 93 11.3   6  4.8-9.9-9.9
5041919710712-99.9  2.8  0.009900  4.2-99.9-99.9-99.9-9.9 99 6.6 61  1.1   9  7.2-9.9-9.9
5041919710713-99.9 -2.8  0.009900 -3.6-99.9-99.9-99.9-9.9 99 6.3 65  0.4  13 10.4-9.9-9.9
5041919710714-99.9  0.8  0.009900 -0.8-99.9-99.9-99.9-9.9 99 9.2 66  5.8   4  3.2-9.9-9.9
5041919710715-99.9  4.5  0.009900  2.8-99.9-99.9-99.9-9.9 99 9.2 58  5.8  11  8.8-9.9-9.9
5041919710716-99.9  7.6  0.009900  5.2-99.9-99.9-99.9-9.9 99 9.6 57  6.4  11  8.8-9.9-9.9
5041919710717-99.9  6.4  0.009900  4.6-99.9-99.9-99.9-9.9 9910.0 75  7.0   4  3.2-9.9-9.9
5041919710718-99.9  1.0  0.009900 -0.8-99.9-99.9-99.9-9.9 99 8.5 71  4.6   8  6.4-9.9-9.9
5041919710719-99.9  4.6  0.009900  4.2-99.9-99.9-99.9-9.9 9915.8 99 13.8   2  1.6-9.9-9.9
5041919710720-99.9 10.6  3.519900  9.0-99.9-99.9-99.9-9.9 9910.0 62  7.0  14 11.2-9.9-9.9
5041919710721-99.9  7.5  0.009900  5.8-99.9-99.9-99.9-9.9 99 9.1 66  5.6  10  8.0-9.9-9.9
5041919710722-99.9  0.0  1.519900 -0.8-99.9-99.9-99.9-9.9 99 9.2 73  5.8   6  4.8-9.9-9.9
5041919710723-99.9  6.0  0.009900  4.8-99.9-99.9-99.9-9.9 99 8.0 69  3.8  14 11.2-9.9-9.9
5041919710724-99.9  1.4  0.009900  0.5-99.9-99.9-99.9-9.9 99 6.5 61  0.9   9  7.2-9.9-9.9
5041919710725-99.9 -0.6  0.009900 -3.0-99.9-99.9-99.9-9.9 99 6.4 65  0.6   6  4.8-9.9-9.9
5041919710726-99.9  3.4  0.009900  6.8-99.9-99.9-99.9-9.9 99 8.1 64  3.9   8  6.4-9.9-9.9
5041919710727-99.9  6.4  0.009900  4.4-99.9-99.9-99.9-9.9 99 8.0 66  3.8  13 10.4-9.9-9.9
5041919710728-99.9  3.6  0.009900  2.8-99.9-99.9-99.9-9.9 99 8.2 72  4.1   8  6.4-9.9-9.9
5041919710729-99.9  2.5  8.019900  1.4-99.9-99.9-99.9-9.9 99 8.9 90  5.3   5  4.0-9.9-9.9
5041919710730-99.9  5.2  0.009900  5.0-99.9-99.9-99.9-9.9 99 8.9 70  5.3   9  7.2-9.9-9.9
5041919710731-99.9  5.2  0.009900  4.6-99.9-99.9-99.9-9.9 99 8.0 66  3.8  11  8.8-9.9-9.9
5041919710801-99.9 -0.2  0.009900 -1.5-99.9-99.9-99.9-9.9 99 9.5 74  6.2  11  8.8-9.9-9.9
5041919710802-99.9  7.0  3.519900 10.5-99.9-99.9-99.9-9.9 9910.9 84  8.2  11  8.8-9.9-9.9
5041919710803-99.9  2.0  0.009900  0.2-99.9-99.9-99.9-9.9 99 5.5 53 -1.4  14 11.2-9.9-9.9
5041919710804-99.9  1.6  0.009900 -0.6-99.9-99.9-99.9-9.9 99 5.2 57 -2.2  16 12.8-9.9-9.9
5041919710805-99.9 -0.2  0.009900 -2.0-99.9-99.9-99.9-9.9 99 4.9 46 -3.0  31 24.8-9.9-9.9
5041919710806-99.9  4.2  0.009900  3.5-99.9-99.9-99.9-9.9 99 6.0 56 -0.2  13 10.4-9.9-9.9
5041919710807-99.9  0.0  0.009900 -2.5-99.9-99.9-99.9-9.9 99 5.7 41 -1.0  24 19.2-9.9-9.9
5041919710808-99.9  6.2  0.009900  4.0-99.9-99.9-99.9-9.9 99 6.2 39  0.2  16 12.8-9.9-9.9
5041919710809-99.9  9.4  0.009900  6.8-99.9-99.9-99.9-9.9 99 5.6 30 -1.2  19 15.2-9.9-9.9
5041919710810-99.9  4.0  0.009900  2.4-99.9-99.9-99.9-9.9 99 8.4 50  4.5   5  4.0-9.9-9.9
5041919710811-99.9  8.0  0.009900  7.0-99.9-99.9-99.9-9.9 99 9.1 80  5.6   3  2.4-9.9-9.9
5041919710812-99.9 -3.6  0.009900 -5.0-99.9-99.9-99.9-9.9 99 5.2 61 -2.2   3  2.4-9.9-9.9
5041919710813-99.9 -5.8  0.009900 -8.0-99.9-99.9-99.9-9.9 99 5.3 51 -1.9   9  7.2-9.9-9.9
5041919710814-99.9  4.0  0.009900  4.5-99.9-99.9-99.9-9.9 99 6.4 59  0.6  18 14.4-9.9-9.9
5041919710815-99.9  1.4  0.009900 -4.6-99.9-99.9-99.9-9.9 99 6.8 46  1.5   9  7.2-9.9-9.9
5041919710816-99.9  3.5  0.009900  9.0-99.9-99.9-99.9-9.9 99 6.0 53 -0.2   6  4.8-9.9-9.9
5041919710817-99.9 -1.4  0.009900 -4.2-99.9-99.9-99.9-9.9 99 6.0 48 -0.2  27 21.6-9.9-9.9
5041919710818-99.9  7.0  0.009900  8.6-99.9-99.9-99.9-9.9 99 9.7 66  6.5   8  6.4-9.9-9.9
5041919710819-99.9  6.0 54.019900  4.6-99.9-99.9-99.9-9.9 9910.6 93  7.8  38 30.4-9.9-9.9
5041919710820-99.9  9.5  0.009900  9.5-99.9-99.9-99.9-9.9 9911.4 89  8.9  23 18.4-9.9-9.9
5041919710821-99.9  6.2  6.019900  8.0-99.9-99.9-99.9-9.9 99 9.5 91  6.2  38 30.4-9.9-9.9
5041919710822-99.9  3.0  0.009900  2.8-99.9-99.9-99.9-9.9 99 7.4 59  2.7  11  8.8-9.9-9.9
5041919710823-99.9  2.8  0.009900  1.4-99.9-99.9-99.9-9.9 99 6.7 65  1.3   6  4.8-9.9-9.9
5041919710824-99.9 -0.4  0.009900 -2.0-99.9-99.9-99.9-9.9 99 7.3 62  2.5  21 16.8-9.9-9.9
5041919710825-99.9  5.2  0.009900  4.0-99.9-99.9-99.9-9.9 99 8.0 54  3.8  24 19.2-9.9-9.9
5041919710826-99.9  9.5  0.009900  7.4-99.9-99.9-99.9-9.9 99 8.4 53  4.5  38 30.4-9.9-9.9
5041919710827-99.9  9.5  0.009900  8.5-99.9-99.9-99.9-9.9 9911.4 62  8.9   6  4.8-9.9-9.9
5041919710828-99.9 10.0  0.009900  8.6-99.9-99.9-99.9-9.9 9915.4 76 13.4   9  7.2-9.9-9.9
5041919710829-99.9 14.1  5.019900 12.8-99.9-99.9-99.9-9.9 9915.4 73 13.4  14 11.2-9.9-9.9
5041919710830-99.9  9.5 19.019900  9.5-99.9-99.9-99.9-9.9 9913.0 97 10.9   2  1.6-9.9-9.9
5041919710831-99.9  6.6  0.009900  6.5-99.9-99.9-99.9-9.9 99 8.6 62  4.8  13 10.4-9.9-9.9
5041919710901-99.9  9.0  0.009900  7.8-99.9-99.9-99.9-9.9 9914.7 82 12.7  16 12.8-9.9-9.9
5041919710902-99.9  9.2  0.009900 12.2-99.9-99.9-99.9-9.9 99 9.7 64  6.5   6  4.8-9.9-9.9
5041919710903-99.9  1.8  0.009900  0.2-99.9-99.9-99.9-9.9 99 9.2 62  5.8   6  4.8-9.9-9.9
5041919710904-99.9  6.2  0.009900  4.2-99.9-99.9-99.9-9.9 99 9.8 70  6.7   9  7.2-9.9-9.9
5041919710905-99.9  7.4  0.009900  6.2-99.9-99.9-99.9-9.9 99 8.7 60  5.0   9  7.2-9.9-9.9
5041919710906-99.9  3.8  0.009900  2.6-99.9-99.9-99.9-9.9 99 7.2 48  2.3  16 12.8-9.9-9.9
5041919710907-99.9  7.5  0.009900  5.2-99.9-99.9-99.9-9.9 99 7.8 50  3.4  22 17.6-9.9-9.9
5041919710908-99.9  2.5  0.009900  0.0-99.9-99.9-99.9-9.9 99 8.8 64  5.1  25 20.0-9.9-9.9
5041919710909-99.9  3.8  0.009900  2.8-99.9-99.9-99.9-9.9 99 9.9 67  6.8  14 11.2-9.9-9.9
5041919710910-99.9  5.0 53.019900  8.6-99.9-99.9-99.9-9.9 9911.6 91  9.2   6  4.8-9.9-9.9
5041919710911-99.9  7.8  0.009900  9.4-99.9-99.9-99.9-9.9 9910.1 75  7.1   8  6.4-9.9-9.9
5041919710912-99.9  2.4  0.009900  0.4-99.9-99.9-99.9-9.9 99 9.7 57  6.5  19 15.2-9.9-9.9
5041919710913-99.9 12.8  3.519900 10.8-99.9-99.9-99.9-9.9 9913.6 72 11.5  17 13.6-9.9-9.9
5041919710914-99.9  3.8  0.009900  3.2-99.9-99.9-99.9-9.9 99 6.7 49  1.3  11  8.8-9.9-9.9
5041919710915-99.9  5.2  0.009900  4.0-99.9-99.9-99.9-9.9 99 7.4 54  2.7  19 15.2-9.9-9.9
5041919710916-99.9  2.6  0.009900  1.2-99.9-99.9-99.9-9.9 99 9.5 57  6.2   6  4.8-9.9-9.9
5041919710917-99.9  6.5 19.019900  4.5-99.9-99.9-99.9-9.9 9913.6 76 11.5   7  5.6-9.9-9.9
5041919710918-99.9  7.8  0.009900  6.8-99.9-99.9-99.9-9.9 99 8.5 56  4.6  10  8.0-9.9-9.9
5041919710919-99.9  5.0  0.009900  4.2-99.9-99.9-99.9-9.9 99 7.4 55  2.7   8  6.4-9.9-9.9
5041919710920-99.9 -0.5  2.519900 -2.6-99.9-99.9-99.9-9.9 99 8.7 74  5.0  11  8.8-9.9-9.9
5041919710921-99.9  5.6  0.009900  5.2-99.9-99.9-99.9-9.9 99 8.5 76  4.6   8  6.4-9.9-9.9
5041919710922-99.9  3.2  0.009900  1.4-99.9-99.9-99.9-9.9 99 7.5 60  2.9  13 10.4-9.9-9.9
5041919710923-99.9  0.4  0.009900 -2.4-99.9-99.9-99.9-9.9 99 9.4 57  6.1  19 15.2-9.9-9.9
5041919710924-99.9  6.0  0.009900  3.8-99.9-99.9-99.9-9.9 99 9.1 60  5.6   6  4.8-9.9-9.9
5041919710925-99.9  4.0  0.009900  2.8-99.9-99.9-99.9-9.9 99 9.1 55  5.6   9  7.2-9.9-9.9
5041919710926-99.9  2.6  0.009900  1.0-99.9-99.9-99.9-9.9 99 7.8 40  3.4  22 17.6-9.9-9.9
5041919710927-99.9  6.5  0.009900  4.2-99.9-99.9-99.9-9.9 99 9.2 43  5.8   1  0.8-9.9-9.9
5041919710928-99.9  6.5  0.009900  4.4-99.9-99.9-99.9-9.9 9913.0 52 10.9  13 10.4-9.9-9.9
5041919710929-99.9 11.8  0.009900  8.2-99.9-99.9-99.9-9.9 9913.8 59 11.8   8  6.4-9.9-9.9
5041919710930-99.9 11.2  0.009900  5.6-99.9-99.9-99.9-9.9 9916.3 71 14.3  13 10.4-9.9-9.9
5041919711001-99.9 13.4 10.019900  9.5-99.9-99.9-99.9-9.9 9915.1 65 13.1   8  6.4-9.9-9.9
5041919711002-99.9  8.0  0.009900 11.8-99.9-99.9-99.9-9.9 99 9.5 67  6.2  11  8.8-9.9-9.9
5041919711003-99.9  3.4  0.009900  1.4-99.9-99.9-99.9-9.9 99 8.3 73  4.3  22 17.6-9.9-9.9
5041919711004-99.9  0.0  0.009900 -2.0-99.9-99.9-99.9-9.9 99 6.7 64  1.3   8  6.4-9.9-9.9
5041919711005-99.9  2.8  0.009900 -1.4-99.9-99.9-99.9-9.9 99 8.0 61  3.8  19 15.2-9.9-9.9
5041919711006-99.9 -3.8  0.009900 -5.8-99.9-99.9-99.9-9.9 99 7.7 64  3.2  19 15.2-9.9-9.9
5041919711007-99.9  5.6  6.519900  3.4-99.9-99.9-99.9-9.9 9910.2 81  7.3  16 12.8-9.9-9.9
5041919711008-99.9  0.8  0.009900 -0.7-99.9-99.9-99.9-9.9 99 8.5 65  4.6  16 12.8-9.9-9.9
5041919711009-99.9  5.0  0.009900  3.0-99.9-99.9-99.9-9.9 99 9.3 72  5.9   4  3.2-9.9-9.9
5041919711010-99.9 -0.4  0.009900  2.0-99.9-99.9-99.9-9.9 99 7.7 60  3.2   7  5.6-9.9-9.9
5041919711011-99.9  3.8  0.009900  1.5-99.9-99.9-99.9-9.9 99 7.3 62  2.5  16 12.8-9.9-9.9
5041919711012-99.9 -1.4  0.009900 -3.0-99.9-99.9-99.9-9.9 99 8.7 58  5.0   4  3.2-9.9-9.9
5041919711013-99.9  5.4  0.009900  2.5-99.9-99.9-99.9-9.9 99 7.8 47  3.4  22 17.6-9.9-9.9
5041919711014-99.9 11.0  8.019900  4.4-99.9-99.9-99.9-9.9 9911.3 61  8.8  35 28.0-9.9-9.9
5041919711015-99.9  5.6  0.009900  2.8-99.9-99.9-99.9-9.9 99 8.9 50  5.3  11  8.8-9.9-9.9
5041919711016 26.4  4.8  0.009900  1.0-99.9-99.9-99.9-9.9 99 9.4 42  6.1   3  2.4-9.9-9.9
5041919711017 29.0  7.8 11.019900  4.5-99.9-99.9-99.9-9.9 9914.3 52 12.3  11  8.8-9.9-9.9
5041919711018 21.8 15.8  2.519900 14.6-99.9-99.9-99.9-9.9 9915.5 76 13.5  16 12.8-9.9-9.9
5041919711019 27.0 13.0  0.009900 11.5-99.9-99.9-99.9-9.9 9910.2 41  7.3   8  6.4-9.9-9.9
5041919711020 24.5 13.0  0.009900  9.9-99.9-99.9-99.9-9.9 99 9.5 44  6.2   8  6.4-9.9-9.9
5041919711021 29.5  7.2  0.009900  5.2-99.9-99.9-99.9-9.9 9915.0 65 13.0  18 14.4-9.9-9.9
5041919711022 23.5 12.6  5.019900 10.0-99.9-99.9-99.9-9.9 9915.2 70 13.2  10  8.0-9.9-9.9
5041919711023 26.0  9.4  0.009900  6.4-99.9-99.9-99.9-9.9 9911.7 59  9.3   6  4.8-9.9-9.9
5041919711024 29.5 10.0  0.009900  7.0-99.9-99.9-99.9-9.9 9911.8 47  9.4  11  8.8-9.9-9.9
5041919711025 25.5 12.2  0.009900  9.4-99.9-99.9-99.9-9.9 99 9.6 39  6.4  14 11.2-9.9-9.9
5041919711026 30.1  8.0  0.009900  6.2-99.9-99.9-99.9-9.9 9910.4 37  7.5  22 17.6-9.9-9.9
5041919711027 25.0 14.0  0.009900 11.8-99.9-99.9-99.9-9.9 9912.1 57  9.8  17 13.6-9.9-9.9
5041919711028 33.0 14.0  0.009900 12.8-99.9-99.9-99.9-9.9 9915.6 61 13.6  11  8.8-9.9-9.9
5041919711029 25.5 13.0  0.009900 14.0-99.9-99.9-99.9-9.9 9911.9 53  9.5  26 20.8-9.9-9.9
5041919711030 21.6  8.5  0.009900  8.0-99.9-99.9-99.9-9.9 9910.6 55  7.8  19 15.2-9.9-9.9
5041919711031 26.0 12.6  0.009900 11.5-99.9-99.9-99.9-9.9 9919.7 75 17.3   6  4.8-9.9-9.9
5041919711101 30.0 13.8  3.019900 12.4-99.9-99.9-99.9-9.9 9912.3 51 10.0  10  8.0-9.9-9.9
5041919711102 28.2 12.5  0.009900 11.5-99.9-99.9-99.9-9.9 9914.2 59 12.2   3  2.4-9.9-9.9
5041919711103 22.5 13.5  0.009900 13.8-99.9-99.9-99.9-9.9 99 6.2 32  0.2  19 15.2-9.9-9.9
5041919711104 26.5  7.6  5.019900  4.2-99.9-99.9-99.9-9.9 99 8.9 40  5.3  19 15.2-9.9-9.9
5041919711105 22.5 10.6  0.009900 10.5-99.9-99.9-99.9-9.9 99 9.9 63  6.8  14 11.2-9.9-9.9
5041919711106 25.8  2.5  0.009900  1.2-99.9-99.9-99.9-9.9 99 7.1 36  2.1  11  8.8-9.9-9.9
5041919711107 31.6  8.5  0.009900  7.5-99.9-99.9-99.9-9.9 9910.8 39  8.1  16 12.8-9.9-9.9
5041919711108 24.8 13.2  0.009900 12.0-99.9-99.9-99.9-9.9 99 5.7 27 -1.0  16 12.8-9.9-9.9
5041919711109 27.6  2.8  0.009900 -1.2-99.9-99.9-99.9-9.9 99 8.3 42  4.3   8  6.4-9.9-9.9
5041919711110 31.0  9.8  0.009900  8.0-99.9-99.9-99.9-9.9 9910.4 35  7.5  13 10.4-9.9-9.9
5041919711111 26.2 10.5  0.009900 10.0-99.9-99.9-99.9-9.9 9910.9 51  8.2  19 15.2-9.9-9.9
5041919711112 29.5  1.5  0.009900 -1.0-99.9-99.9-99.9-9.9 99 9.5 42  6.2   9  7.2-9.9-9.9
5041919711113 29.0  5.8  0.009900  3.0-99.9-99.9-99.9-9.9 9910.3 38  7.4  19 15.2-9.9-9.9
5041919711114 32.6  9.5  0.009900  6.2-99.9-99.9-99.9-9.9 9911.4 35  8.9   6  4.8-9.9-9.9
5041919711115 26.0 12.5  0.009900  8.5-99.9-99.9-99.9-9.9 9910.4 41  7.5  22 17.6-9.9-9.9
5041919711116 26.0 10.0  0.009900  7.5-99.9-99.9-99.9-9.9 9911.3 45  8.8  38 30.4-9.9-9.9
5041919711117 25.5  3.4  0.009900  2.4-99.9-99.9-99.9-9.9 99 6.2 30  0.2  13 10.4-9.9-9.9
5041919711118 25.5  2.5  0.009900  0.6-99.9-99.9-99.9-9.9 99 6.3 32  0.4   4  3.2-9.9-9.9
5041919711119 35.4 10.6  0.009900  7.5-99.9-99.9-99.9-9.9 99 8.6 24  4.8  16 12.8-9.9-9.9
5041919711120 39.4 21.6  0.009900 20.0-99.9-99.9-99.9-9.9 99 9.5 21  6.2  21 16.8-9.9-9.9
5041919711121 37.5 19.5  0.009900 16.5-99.9-99.9-99.9-9.9 99 9.2 21  5.8  30 24.0-9.9-9.9
5041919711122 36.8 19.5  0.009900 20.0-99.9-99.9-99.9-9.9 99 9.0 24  5.4  28 22.4-9.9-9.9
5041919711123 27.8 13.8  0.009900 12.6-99.9-99.9-99.9-9.9 99 9.9 37  6.8   9  7.2-9.9-9.9
5041919711124 26.0  8.2  0.009900  4.2-99.9-99.9-99.9-9.9 99 8.6 38  4.8  10  8.0-9.9-9.9
5041919711125 28.4  9.0  0.009900  8.0-99.9-99.9-99.9-9.9 99 8.5 34  4.6  11  8.8-9.9-9.9
5041919711126 31.5 14.6  0.009900 13.5-99.9-99.9-99.9-9.9 99 7.5 24  2.9  13 10.4-9.9-9.9
5041919711127 35.6 10.0  0.009900  6.6-99.9-99.9-99.9-9.9 9910.3 25  7.4  11  8.8-9.9-9.9
5041919711128 34.5 16.5  0.009900 14.8-99.9-99.9-99.9-9.9 9910.5 32  7.7   6  4.8-9.9-9.9
5041919711129 30.0  8.4  0.009900  6.4-99.9-99.9-99.9-9.9 9910.2 37  7.3  16 12.8-9.9-9.9
5041919711130 35.2  7.6  0.009900  5.0-99.9-99.9-99.9-9.9 9910.5 27  7.7  11  8.8-9.9-9.9
5041919711201 35.4 17.0  0.009900 16.0-99.9-99.9-99.9-9.9 9912.2 35  9.9  14 11.2-9.9-9.9
5041919711202 30.5 16.0 10.019900 14.2-99.9-99.9-99.9-9.9 99 7.8 29  3.4  21 16.8-9.9-9.9
5041919711203 16.0  9.0  0.009900  7.5-99.9-99.9-99.9-9.9 99 8.5 61  4.6  30 24.0-9.9-9.9
5041919711204 20.0  4.2  0.009900  3.2-99.9-99.9-99.9-9.9 99 7.2 48  2.3  24 19.2-9.9-9.9
5041919711205 28.8  3.5  0.009900  1.5-99.9-99.9-99.9-9.9 9910.2 25  7.3  29 23.2-9.9-9.9
5041919711206 24.8 15.8  0.009900 14.4-99.9-99.9-99.9-9.9 99 6.3 35  0.4  19 15.2-9.9-9.9
5041919711207 32.0  8.4  0.009900  5.0-99.9-99.9-99.9-9.9 99 6.7 22  1.3  16 12.8-9.9-9.9
5041919711208 36.1  9.4  1.019900  6.2-99.9-99.9-99.9-9.9 99 6.4 18  0.6  19 15.2-9.9-9.9
5041919711209 25.2 12.0  0.009900 10.2-99.9-99.9-99.9-9.9 99 7.0 30  1.9  16 12.8-9.9-9.9
5041919711210 34.2  8.2  0.009900  5.2-99.9-99.9-99.9-9.9 9911.0 32  8.4  10  8.0-9.9-9.9
5041919711211 26.2 15.5  0.009900 19.5-99.9-99.9-99.9-9.9 99 7.1 26  2.1  23 18.4-9.9-9.9
5041919711212 28.0 10.0  7.519900  5.5-99.9-99.9-99.9-9.9 99 7.4 30  2.7  24 19.2-9.9-9.9
5041919711213 24.5 13.0  0.009900  9.6-99.9-99.9-99.9-9.9 9913.6 38 11.5  13 10.4-9.9-9.9
5041919711214 34.2  5.0  0.009900  9.0-99.9-99.9-99.9-9.9 99 6.4 17  0.6  10  8.0-9.9-9.9
5041919711215 36.2 22.0  0.009900 19.0-99.9-99.9-99.9-9.9 99 7.7 19  3.2  13 10.4-9.9-9.9
5041919711216 32.8 15.5  0.009900 13.2-99.9-99.9-99.9-9.9 99 6.2 18  0.2  10  8.0-9.9-9.9
