5272720130911-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720180320 27.2 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 71 15.7 -99-99.9-9.9-9.9
5272720180321 25.7 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 73 15.9 -99-99.9-9.9-9.9
5272720180322 26.4 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 86 18.2 -99-99.9-9.9-9.9
5272720180323-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720180521-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720180522-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720180523 23.8  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 76 11.6 -99-99.9-9.9-9.9
5272720180524 25.8  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 61 10.4 -99-99.9-9.9-9.9
5272720180525 25.6  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 78 10.2 -99-99.9-9.9-9.9
5272720180526 27.2  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 71 11.7 -99-99.9-9.9-9.9
5272720180527 30.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 76 14.9 -99-99.9-9.9-9.9
5272720180528 29.2 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 80 18.0 -99-99.9-9.9-9.9
5272720180529 30.6 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 70 17.8 -99-99.9-9.9-9.9
5272720180530 29.6 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 73 17.1 -99-99.9-9.9-9.9
5272720180531 18.3 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 82 11.1 -99-99.9-9.9-9.9
5272720180601 14.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 70  7.2 -99-99.9-9.9-9.9
5272720180602 15.0  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 67  5.9 -99-99.9-9.9-9.9
5272720180603 14.9  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 72  5.1 -99-99.9-9.9-9.9
5272720180604 13.4  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 84  6.4 -99-99.9-9.9-9.9
5272720180605 17.9  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 80  5.0 -99-99.9-9.9-9.9
5272720180606 20.5 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 71  4.3 -99-99.9-9.9-9.9
5272720180607 21.7  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 65  5.9 -99-99.9-9.9-9.9
5272720180608 23.1  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 58  6.7 -99-99.9-9.9-9.9
5272720180609 25.0  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 76  9.6 -99-99.9-9.9-9.9
5272720180610 24.4  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 76 11.4 -99-99.9-9.9-9.9
5272720180611 26.7 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 72 12.4 -99-99.9-9.9-9.9
5272720180612 19.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 34  2.9 -99-99.9-9.9-9.9
5272720180613 17.2  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 63  2.2 -99-99.9-9.9-9.9
5272720180614 13.0  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 60  3.3 -99-99.9-9.9-9.9
5272720180615-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720180616 18.3 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 73  2.3 -99-99.9-9.9-9.9
5272720180617 22.2  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 74  4.3 -99-99.9-9.9-9.9
5272720180618 24.2  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 70  5.5 -99-99.9-9.9-9.9
5272720180619 26.8  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 62  9.4 -99-99.9-9.9-9.9
5272720180620 29.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 65 11.5 -99-99.9-9.9-9.9
5272720180621 27.7 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 63 11.8 -99-99.9-9.9-9.9
5272720180622 26.8 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 63 11.7 -99-99.9-9.9-9.9
5272720180623 23.4 11.8  0.519999-99.9-99.9-99.9-99.9-9.9 9914.7 80 12.7 -99-99.9-9.9-9.9
5272720180624 21.1 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 46  4.3 -99-99.9-9.9-9.9
5272720180625 23.1  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 67  6.1 -99-99.9-9.9-9.9
5272720180626 23.8  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 71  7.3 -99-99.9-9.9-9.9
5272720180627 26.7  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 75  9.5 -99-99.9-9.9-9.9
5272720180628 26.1  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 80 13.2 -99-99.9-9.9-9.9
5272720180629 26.4 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 73 13.5 -99-99.9-9.9-9.9
5272720180630 25.9 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 75 14.8 -99-99.9-9.9-9.9
5272720180701 28.3 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 75 15.2 -99-99.9-9.9-9.9
5272720180702 23.3 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 78 15.6 -99-99.9-9.9-9.9
5272720180703 17.5 10.8  0.219999-99.9-99.9-99.9-99.9-9.9 9913.3 95 11.2 -99-99.9-9.9-9.9
5272720180704 12.6  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 95  9.5 -99-99.9-9.9-9.9
5272720180705 14.6 10.6  1.019999-99.9-99.9-99.9-99.9-9.9 9913.7 96 11.6 -99-99.9-9.9-9.9
5272720180706 14.2 10.3  0.219999-99.9-99.9-99.9-99.9-9.9 9913.6 97 11.6 -99-99.9-9.9-9.9
5272720180707 14.3 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 88 10.3 -99-99.9-9.9-9.9
5272720180708 15.6 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 76  7.9 -99-99.9-9.9-9.9
5272720180709 17.4  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 74  5.7 -99-99.9-9.9-9.9
5272720180710 18.3  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 65  5.1 -99-99.9-9.9-9.9
5272720180711 19.6  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 65  5.0 -99-99.9-9.9-9.9
5272720180712 23.2  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 72  6.6 -99-99.9-9.9-9.9
5272720180713 26.2  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 75  7.2 -99-99.9-9.9-9.9
5272720180714 30.7  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 64  9.4 -99-99.9-9.9-9.9
5272720180715 29.4 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 51 11.9 -99-99.9-9.9-9.9
5272720180716 23.8 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 54  9.6 -99-99.9-9.9-9.9
5272720180717 19.5 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 62  9.0 -99-99.9-9.9-9.9
5272720180718 20.7 12.7  0.219999-99.9-99.9-99.9-99.9-9.9 9913.6 74 11.6 -99-99.9-9.9-9.9
5272720180719 15.0 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 81  9.2 -99-99.9-9.9-9.9
5272720180720 19.0  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 52  1.8 -99-99.9-9.9-9.9
5272720180721 20.6 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 59  1.6 -99-99.9-9.9-9.9
5272720180722 23.5  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 49  2.9 -99-99.9-9.9-9.9
5272720180723 17.1  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 32 -3.5 -99-99.9-9.9-9.9
5272720180724 17.1  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 50 -1.3 -99-99.9-9.9-9.9
5272720180725 17.6  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 56 -0.1 -99-99.9-9.9-9.9
5272720180726 21.5  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 60  0.3 -99-99.9-9.9-9.9
5272720180727 23.1  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 59  2.7 -99-99.9-9.9-9.9
5272720180728 21.5  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 63  5.9 -99-99.9-9.9-9.9
5272720180729 24.7  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 55  3.9 -99-99.9-9.9-9.9
5272720180730 23.8  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 60  4.9 -99-99.9-9.9-9.9
5272720180731 22.0  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 61  6.9 -99-99.9-9.9-9.9
5272720180801 21.4  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 65  5.6 -99-99.9-9.9-9.9
5272720180802 23.7  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 53  4.9 -99-99.9-9.9-9.9
5272720180803 23.4  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 66  5.5 -99-99.9-9.9-9.9
5272720180804 21.2  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 64  5.5 -99-99.9-9.9-9.9
5272720180805 25.8  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 51  5.2 -99-99.9-9.9-9.9
5272720180806 27.9  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 63  9.0 -99-99.9-9.9-9.9
5272720180807 28.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 68 14.4 -99-99.9-9.9-9.9
5272720180808 22.5 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 40  3.1 -99-99.9-9.9-9.9
5272720180809 23.9  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 50  1.1 -99-99.9-9.9-9.9
5272720180810 25.6  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 52  2.0 -99-99.9-9.9-9.9
5272720180811 28.3  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 49  4.1 -99-99.9-9.9-9.9
5272720180812 30.7  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 50  9.2 -99-99.9-9.9-9.9
5272720180813 33.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 49 12.6 -99-99.9-9.9-9.9
5272720180814 24.2 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 37  4.6 -99-99.9-9.9-9.9
5272720180815 25.0  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 51  5.0 -99-99.9-9.9-9.9
5272720180816 27.9  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 51  6.0 -99-99.9-9.9-9.9
5272720180817 30.7  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 49 11.0 -99-99.9-9.9-9.9
5272720180818 33.5 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 51 13.9 -99-99.9-9.9-9.9
5272720180819 25.6  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 53  3.0 -99-99.9-9.9-9.9
5272720180820 16.2  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 46  1.4 -99-99.9-9.9-9.9
5272720180821 21.2  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 54  2.0 -99-99.9-9.9-9.9
5272720180822 24.6 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 43  1.5 -99-99.9-9.9-9.9
5272720180823 28.7  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 50  6.2 -99-99.9-9.9-9.9
5272720180824 22.9 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 42  4.8 -99-99.9-9.9-9.9
5272720180825 23.2  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 48  1.1 -99-99.9-9.9-9.9
5272720180826 27.2  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 43  2.5 -99-99.9-9.9-9.9
5272720180827 29.9 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 31  2.7 -99-99.9-9.9-9.9
5272720180828 32.2  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 45  7.5 -99-99.9-9.9-9.9
5272720180829 37.0 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 44 11.3 -99-99.9-9.9-9.9
5272720180830 31.8 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 38 11.4 -99-99.9-9.9-9.9
5272720180831 23.7 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 58  8.7 -99-99.9-9.9-9.9
5272720180901 16.1  9.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.7 67  5.0 -99-99.9-9.9-9.9
5272720180902-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 55-99.9 -99-99.9-9.9-9.9
5272720180903 29.3  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 49  4.0 -99-99.9-9.9-9.9
5272720180904 29.6  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 46  7.4 -99-99.9-9.9-9.9
5272720180905 33.4  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 31  5.7 -99-99.9-9.9-9.9
5272720180906 35.4 15.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.1 28  3.9 -99-99.9-9.9-9.9
5272720180907-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9 -99-99.9-9.9-9.9
5272720180908-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 38-99.9 -99-99.9-9.9-9.9
5272720180909 35.8 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 44  8.1 -99-99.9-9.9-9.9
5272720180910 32.4 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 42 10.5 -99-99.9-9.9-9.9
5272720180911 33.4 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 49 11.6 -99-99.9-9.9-9.9
5272720180912 34.8 13.1  3.019999-99.9-99.9-99.9-99.9-9.9 9915.5 45 13.4 -99-99.9-9.9-9.9
5272720180913 26.4 16.0  3.819999-99.9-99.9-99.9-99.9-9.9 9917.4 76 15.3 -99-99.9-9.9-9.9
5272720180914 22.3 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 73 14.0 -99-99.9-9.9-9.9
5272720180915 28.7 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 70 15.7 -99-99.9-9.9-9.9
5272720180916 29.1 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 66 15.8 -99-99.9-9.9-9.9
5272720180917 32.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 49 12.3 -99-99.9-9.9-9.9
5272720180918 35.2 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 45 12.9 -99-99.9-9.9-9.9
5272720180919-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181024-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181025-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181026 21.1 20.2-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9 -99-99.9-9.9-9.9
5272720181027-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9920.8 79 18.1 -99-99.9-9.9-9.9
5272720181028-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181029 28.8 19.0-99.999999-99.9-99.9-99.9-99.9-9.9 9924.1 74 20.5 -99-99.9-9.9-9.9
5272720181030-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181108 31.4 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 63 19.3 -99-99.9-9.9-9.9
5272720181109 33.8 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 67 21.8 -99-99.9-9.9-9.9
5272720181110 36.3 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0 60 22.3 -99-99.9-9.9-9.9
5272720181111 35.4 24.5  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 69 24.2 -99-99.9-9.9-9.9
5272720181112 35.8 21.5 85.519999-99.9-99.9-99.9-99.9-9.9 9928.5 74 23.2 -99-99.9-9.9-9.9
5272720181113 28.5 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 62 17.3 -99-99.9-9.9-9.9
5272720181114 31.6 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 51 13.4 -99-99.9-9.9-9.9
5272720181115 31.4 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 57 17.1 -99-99.9-9.9-9.9
5272720181116 32.7 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 72 21.1 -99-99.9-9.9-9.9
5272720181117 39.5 22.5  0.519999-99.9-99.9-99.9-99.9-9.9 9928.1 59 22.9 -99-99.9-9.9-9.9
5272720181118 29.5 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 63 14.5 -99-99.9-9.9-9.9
5272720181119 29.9 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 55 16.2 -99-99.9-9.9-9.9
5272720181120 30.6 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 69 20.1 -99-99.9-9.9-9.9
5272720181121 30.8 22.5  0.519999-99.9-99.9-99.9-99.9-9.9 9927.8 83 22.8 -99-99.9-9.9-9.9
5272720181122 36.8 21.0  0.819999-99.9-99.9-99.9-99.9-9.9 9926.6 69 22.0 -99-99.9-9.9-9.9
5272720181123 31.0 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 56 15.9 -99-99.9-9.9-9.9
5272720181124 29.9 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 68 17.7 -99-99.9-9.9-9.9
5272720181125 27.3 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 79 19.2 -99-99.9-9.9-9.9
5272720181126 28.0 21.6  1.019999-99.9-99.9-99.9-99.9-9.9 9924.6 80 20.8 -99-99.9-9.9-9.9
5272720181127 32.8 21.8 49.019999-99.9-99.9-99.9-99.9-9.9 9926.7 81 22.1 -99-99.9-9.9-9.9
5272720181128 26.1 18.1 11.219999-99.9-99.9-99.9-99.9-9.9 9922.1 95 19.1 -99-99.9-9.9-9.9
5272720181129 27.5 19.6  0.219999-99.9-99.9-99.9-99.9-9.9 9924.1 84 20.5 -99-99.9-9.9-9.9
5272720181130 31.4 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 76 21.1 -99-99.9-9.9-9.9
5272720181201 30.6 19.3-99.999999-99.9-99.9-99.9-99.9-9.9 9921.9 81 18.9 -99-99.9-9.9-9.9
5272720181202 22.9 17.7-99.999999-99.9-99.9-99.9-99.9-9.9 9918.3 78 16.1 -99-99.9-9.9-9.9
5272720181203 28.6 16.3-99.999999-99.9-99.9-99.9-99.9-9.9 9917.1 56 15.0 -99-99.9-9.9-9.9
5272720181204-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720181205-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9920.4 60 17.8 -99-99.9-9.9-9.9
5272720181206 23.8 15.6-99.999999-99.9-99.9-99.9-99.9-9.9 9919.5 99 17.1 -99-99.9-9.9-9.9
5272720181207 25.8 15.4-99.999999-99.9-99.9-99.9-99.9-9.9 9918.9 83 16.6 -99-99.9-9.9-9.9
5272720181208 29.2 15.0-99.999999-99.9-99.9-99.9-99.9-9.9 9920.4 65 17.7 -99-99.9-9.9-9.9
5272720181209 33.8 21.5-99.999999-99.9-99.9-99.9-99.9-9.9 9924.9 67 21.0 -99-99.9-9.9-9.9
5272720181210 37.2 20.7-99.999999-99.9-99.9-99.9-99.9-9.9 9927.2 61 22.4 -99-99.9-9.9-9.9
5272720181211 40.0 24.8-99.999999-99.9-99.9-99.9-99.9-9.9 9926.4 54 22.0 -99-99.9-9.9-9.9
5272720181212 36.9 23.9-99.999999-99.9-99.9-99.9-99.9-9.9 9928.4 58 23.2 -99-99.9-9.9-9.9
5272720181213 40.0 23.2-99.999999-99.9-99.9-99.9-99.9-9.9 9927.5 56 22.6 -99-99.9-9.9-9.9
5272720181214 36.6 25.7-99.999999-99.9-99.9-99.9-99.9-9.9 9925.5 56 21.3 -99-99.9-9.9-9.9
5272720181215 29.4 21.7-99.999999-99.9-99.9-99.9-99.9-9.9 9926.1 87 21.8 -99-99.9-9.9-9.9
5272720181216 33.4 21.4-99.999999-99.9-99.9-99.9-99.9-9.9 9928.3 85 23.1 -99-99.9-9.9-9.9
5272720181217 36.4 24.2-99.999999-99.9-99.9-99.9-99.9-9.9 9929.4 70 23.8 -99-99.9-9.9-9.9
5272720181218 27.0 20.5-99.999999-99.9-99.9-99.9-99.9-9.9 9925.5100 21.4 -99-99.9-9.9-9.9
5272720181219 29.4 19.6-99.999999-99.9-99.9-99.9-99.9-9.9 9924.3 84 20.6 -99-99.9-9.9-9.9
5272720181220 32.5 19.8-99.999999-99.9-99.9-99.9-99.9-9.9 9927.0 78 22.3 -99-99.9-9.9-9.9
5272720181221 25.6 18.3-99.999999-99.9-99.9-99.9-99.9-9.9 9924.0 87 20.3 -99-99.9-9.9-9.9
5272720181222 32.2 20.5-99.999999-99.9-99.9-99.9-99.9-9.9 9922.9 73 19.6 -99-99.9-9.9-9.9
5272720181223 34.6 20.7-99.999999-99.9-99.9-99.9-99.9-9.9 9924.7 63 20.8 -99-99.9-9.9-9.9
5272720181224 34.0 22.0-99.999999-99.9-99.9-99.9-99.9-9.9 9927.2 65 22.5 -99-99.9-9.9-9.9
5272720181225 36.3 22.5-99.999999-99.9-99.9-99.9-99.9-9.9 9927.7 62 22.8 -99-99.9-9.9-9.9
5272720181226 37.8 22.6-99.999999-99.9-99.9-99.9-99.9-9.9 9931.9 39 26.0 -99-99.9-9.9-9.9
5272720181227 40.5 23.4-99.999999-99.9-99.9-99.9-99.9-9.9 9927.8 56 22.7 -99-99.9-9.9-9.9
5272720181228 34.5 24.7-99.999999-99.9-99.9-99.9-99.9-9.9 9929.3 72 23.7 -99-99.9-9.9-9.9
5272720181229 37.6 25.5-99.999999-99.9-99.9-99.9-99.9-9.9 9931.0 63 24.6 -99-99.9-9.9-9.9
5272720181230 38.7 21.6-99.999999-99.9-99.9-99.9-99.9-9.9 9928.6 70 23.3 -99-99.9-9.9-9.9
5272720181231 31.3 21.6-99.999999-99.9-99.9-99.9-99.9-9.9 9926.3 84 21.9 -99-99.9-9.9-9.9
5272720190101 35.5 21.9-99.999999-99.9-99.9-99.9-99.9-9.9 9930.1 72 24.1 -99-99.9-9.9-9.9
5272720190102 37.9 24.6-99.999999-99.9-99.9-99.9-99.9-9.9 9930.3 62 24.3 -99-99.9-9.9-9.9
5272720190103 30.9 21.7-99.999999-99.9-99.9-99.9-99.9-9.9 9926.8 85 22.2 -99-99.9-9.9-9.9
5272720190104 28.3 21.4-99.999999-99.9-99.9-99.9-99.9-9.9 9926.9 88 22.3 -99-99.9-9.9-9.9
5272720190105 33.1 22.8-99.999999-99.9-99.9-99.9-99.9-9.9 9929.8 86 24.0 -99-99.9-9.9-9.9
5272720190106 36.1 23.4-99.999999-99.9-99.9-99.9-99.9-9.9 9930.7 72 24.5 -99-99.9-9.9-9.9
5272720190107 34.1 20.2-99.999999-99.9-99.9-99.9-99.9-9.9 9923.4 67 19.9 -99-99.9-9.9-9.9
5272720190108 33.4 21.6-99.999999-99.9-99.9-99.9-99.9-9.9 9929.2 77 23.6 -99-99.9-9.9-9.9
5272720190109 34.3 24.3-99.999999-99.9-99.9-99.9-99.9-9.9 9929.8 70 24.0 -99-99.9-9.9-9.9
5272720190110 27.4 19.5-99.999999-99.9-99.9-99.9-99.9-9.9 9924.9 99 21.0 -99-99.9-9.9-9.9
5272720190111 27.0 17.3-99.999999-99.9-99.9-99.9-99.9-9.9 9921.5 85 18.7 -99-99.9-9.9-9.9
5272720190112 29.3 19.1-99.999999-99.9-99.9-99.9-99.9-9.9 9923.4 79 20.0 -99-99.9-9.9-9.9
5272720190113 32.2 21.7-99.999999-99.9-99.9-99.9-99.9-9.9 9927.4 69 22.6 -99-99.9-9.9-9.9
5272720190114 28.0 22.1-99.999999-99.9-99.9-99.9-99.9-9.9 9927.6 92 22.7 -99-99.9-9.9-9.9
5272720190115 24.9 21.6-99.999999-99.9-99.9-99.9-99.9-9.9 9926.9 97 22.3 -99-99.9-9.9-9.9
5272720190116 30.9 21.6-99.999999-99.9-99.9-99.9-99.9-9.9 9928.3 89 23.1 -99-99.9-9.9-9.9
5272720190117 34.1 19.5-99.999999-99.9-99.9-99.9-99.9-9.9 9928.4 80 23.0 -99-99.9-9.9-9.9
5272720190118 25.0 17.3-99.999999-99.9-99.9-99.9-99.9-9.9 9919.5 81 17.1 -99-99.9-9.9-9.9
5272720190119 28.9 18.3-99.999999-99.9-99.9-99.9-99.9-9.9 9920.4 76 17.8 -99-99.9-9.9-9.9
5272720190120 31.4 17.3-99.999999-99.9-99.9-99.9-99.9-9.9 9922.7 67 19.4 -99-99.9-9.9-9.9
5272720190121 35.6 21.0-99.999999-99.9-99.9-99.9-99.9-9.9 9925.3 63 21.3 -99-99.9-9.9-9.9
5272720190122 40.4 21.7-99.999999-99.9-99.9-99.9-99.9-9.9 9926.9 55 22.2 -99-99.9-9.9-9.9
5272720190123 40.8 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 56 22.6 -99-99.9-9.9-9.9
5272720190124 41.3 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 59 22.5 -99-99.9-9.9-9.9
5272720190125 42.4 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 49 21.5 -99-99.9-9.9-9.9
