5044620180504 17.2 13.0  0.009900 12.5-99.9-99.9-99.9 0.0  016.0 96 14.0  20  9.1 3.6 0.9
5044620180505 14.5 10.2  2.019900  8.5-99.9-99.9-99.9 0.0  014.6 96 12.5   9  6.1 3.6 0.4
5044620180506 19.2 13.3  0.009900 13.0-99.9-99.9-99.9 0.0  019.8 97 17.3   9  3.8 3.5 0.4
5044620180507 19.6 16.0 10.519900 16.5-99.9-99.9-99.9 0.0  020.0 97 17.5   7  4.4 3.5 0.6
5044620180508 17.5 14.0  1.019900 13.0-99.9-99.9-99.9 0.0  018.4 98 16.2   4  6.4 3.5 0.4
5044620180509 19.0 13.0  3.019900 11.5-99.9-99.9-99.9 1.4 1418.1 99 15.8   5  3.0 4.8 0.6
5044620180510 22.5 10.2  0.009900  8.5-99.9-99.9-99.9 6.6 6415.9 84 13.4   7  7.110.0 1.1
5044620180511 21.0  7.3  0.009900  3.6-99.9-99.9-99.9 9.1 8915.0 84 12.5  11  5.612.5 0.9
5044620180512 22.8  5.0  0.009900  2.0-99.9-99.9-99.9 8.1 7914.4 83 11.6   1  2.111.4 0.7
5044620180513 22.0  9.0  0.009900  6.5-99.9-99.9-99.9 8.6 8415.6 89 13.2   7  4.511.8 0.9
5044620180514 20.2  9.5  0.009900  8.0-99.9-99.9-99.9 6.0 5914.5 89 12.2  13  5.5 9.2 1.0
5044620180515 17.0  2.5  0.009900 -2.0-99.9-99.9-99.9 6.9 6811.9 88  9.3  10  7.510.0 0.4
5044620180516 13.5  3.7  4.019900-25.0-99.9-99.9-99.9 1.7 1710.8 88  7.8   4  5.1 4.9 0.4
5044620180517 20.5  8.4  4.019900  6.0-99.9-99.9-99.9 8.4 8313.4 85 11.1   3  5.611.3 0.9
5044620180518 17.5  6.6  0.009900  3.5-99.9-99.9-99.9 6.1 6112.6 80  9.8   9  5.6 9.0 0.7
5044620180519 16.5  0.5  0.009900 -1.5-99.9-99.9-99.9 7.6 7610.5 77  6.5   4  0.710.4 0.3
5044620180520 16.0  4.2  0.419900  1.8-99.9-99.9-99.9 3.7 3711.9 82  9.1   4  4.0 6.6 0.4
5044620180521 17.5  2.0  0.009900 -1.5-99.9-99.9-99.9 7.8 78 8.7 72  4.5   4  2.410.4 0.6
5044620180522 17.6 -2.5  0.009900 -5.0-99.9-99.9-99.9 8.4 84 9.1 77  4.0   4  3.010.9 0.3
5044620180523 20.5 -2.3  0.009900 -4.5-99.9-99.9-99.9 8.1 8111.6 82  7.7   2  1.310.6 0.2
5044620180524 23.0  2.2  0.009900 -1.5-99.9-99.9-99.9 8.4 8513.8 89 10.8   4  3.410.8 0.4
5044620180525 21.5  5.0  0.009900  2.0-99.9-99.9-99.9 7.9 8013.0 85 10.4   7  5.310.3 0.6
5044620180526 19.0  5.0  0.009900  1.5-99.9-99.9-99.9 2.4 2411.1 79  8.1   5  1.1 5.2 0.8
5044620180527 20.5  2.0  0.009900 -1.5-99.9-99.9-99.9 4.9 5013.3 89 10.4   3  3.8 7.4 0.3
5044620180528 21.0 10.5  0.009900  8.4-99.9-99.9-99.9 2.2 2215.6 90 13.5   9  3.9 4.9 0.7
5044620180529 17.0  5.4  0.009900  3.0-99.9-99.9-99.9 1.2 1213.1 88 10.7   5  5.913.7 0.2
5044620180530 15.5  2.4  0.009900 -1.6-99.9-99.9-99.9 6.1 62 9.0 79  4.7   5  3.0 8.4 0.5
5044620180531 13.5  0.2  1.019900 -2.5-99.9-99.9-99.9 6.6 67 9.7 93  6.0   7  3.9 8.8 0.1
5044620180601 13.0 -2.8  0.009900 -5.6-99.9-99.9-99.9 7.8 80 7.8 92  2.5   4  1.2 9.8 0.1
5044620180602 12.6 -3.5  0.009900 -7.6-99.9-99.9-99.9 7.8 80 7.3 86  1.6   4  1.5 9.8 0.1
5044620180603 12.2 -5.4  1.019900 -8.4-99.9-99.9-99.9 3.6 37 7.8 85  3.2   5  1.8 6.0 0.1
5044620180604  9.5  1.5  0.009900 -0.6-99.9-99.9-99.9 0.2  2 7.5 80  2.6   4  0.3 3.0 0.5
5044620180605 14.5 -4.4  0.009900 -6.5-99.9-99.9-99.9 4.5 46 4.5 51 -7.6   3  3.2 6.8 0.7
5044620180606 15.5  3.0  0.009900 -2.5-99.9-99.9-99.9 9.0 93 7.5 64  2.8  20 12.310.7 1.0
5044620180607 15.0 -1.3  0.009900  6.5-99.9-99.9-99.9 7.2 74 7.5 78  2.6   4  3.1 9.1 0.3
5044620180608 18.5  5.0  0.009900  2.0-99.9-99.9-99.9 5.2 54 9.4 77  6.0   9  4.5 7.3 0.9
5044620180609 17.0 -3.0  0.009900 -6.5-99.9-99.9-99.9 7.3 7510.2 85  6.0   6  1.5 9.1 0.2
5044620180610 16.5  4.0  0.009900  0.5-99.9-99.9-99.9 5.4 5610.6 92  7.4   5  3.7 7.4 0.4
5044620180611  9.5  0.4  0.219900 -4.5-99.9-99.9-99.9 0.3  3 8.5 86  4.5  16 15.2 3.0 0.3
5044620180612  8.0  4.0  0.009900  3.5-99.9-99.9-99.9 0.6  5 8.2 91  4.0  23 10.3 3.2 0.8
5044620180613  7.5 -4.4  0.009900 -9.5-99.9-99.9-99.9 1.6 17 6.0 88 -0.6   7  3.5 4.1 0.4
5044620180614  9.0 -7.1  0.009900-12.2-99.9-99.9-99.9 6.5 67 4.3 75 -5.0   2  0.4 8.3 0.2
5044620180615 11.0 -7.0  0.009900-11.0-99.9-99.9-99.9 6.5 68 6.6 81  0.6  10  4.7 8.3 0.1
5044620180616 14.4 -0.8  0.009900 -2.4-99.9-99.9-99.9 7.2 75 8.4 79  4.2  11  5.3 8.9 0.3
5044620180617 18.2  0.6  0.009900 -3.0-99.9-99.9-99.9 5.8 60 8.7 74  4.6   7  3.8 7.7 0.6
5044620180618 18.5 -0.8  0.009900 -5.0-99.9-99.9-99.9 6.8 71 9.6 80  5.5   5  1.9 8.5 0.3
5044620180619 20.0  3.0  0.009900 -0.5-99.9-99.9-99.9 4.8 50 8.9 75  5.1   3  1.5 6.8 0.5
5044620180620 18.0 -1.0  0.009900 -4.5-99.9-99.9-99.9 7.5 78 8.1 79  3.5   4  2.0 9.1-9.9
5044620180621 17.5  0.2  0.009900 -6.5-99.9-99.9-99.9 6.8 71 8.4 77  3.8  15  9.0 8.5 0.8
5044620180622 20.5  1.5  0.009900 -4.0-99.9-99.9-99.9 7.8 81 9.5 77  5.9   4  3.7 9.4 0.4
5044620180623 10.5 -1.5  0.009900 -5.5-99.9-99.9-99.9 7.7 80 6.1 75 -0.1  14  7.0 9.3 0.4
5044620180624 11.5 -9.0  0.009900-14.5-99.9-99.9-99.9 6.2 64 4.3 57 -5.0   7  5.6 8.0 0.4
5044620180625 18.0 -0.3  0.009900 -5.5-99.9-99.9-99.9 6.9 72 8.2 68  3.6   8  6.9 8.6 0.5
5044620180626 14.0  4.5  0.319900 -0.5-99.9-99.9-99.9 0.0  0 9.6 76  6.1   4  1.5 2.7 0.6
5044620180627 21.0  1.0  0.009900 -1.5-99.9-99.9-99.9 3.4 3510.9 84  7.8   2  1.4 5.6 0.4
5044620180628 18.5 -0.6  0.009900 -4.0-99.9-99.9-99.9 1.9 20 8.8 77  4.8   4  2.0 4.3 0.6
5044620180629 20.0 -1.2  0.009900 -4.0-99.9-99.9-99.9 7.2 75 8.6 71  4.4   2  2.8 8.9 0.3
5044620180630 20.6 11.8  0.009900  3.6-99.9-99.9-99.9-9.9 9914.4 86 12.2   4  3.9-9.9-9.9
5044620180701 14.2  5.6  7.019900  3.8-99.9-99.9-99.9 0.0  012.0 95  9.5  11 10.1 2.7 0.4
5044620180702 10.4 -2.0  0.009900  3.4-99.9-99.9-99.9 6.6 68 7.4 87  2.4  15  6.7 8.4 0.2
5044620180703  7.5 -4.8  0.009900 -7.0-99.9-99.9-99.9 0.0  0 6.5 89  0.4   4  1.1 2.7 0.3
5044620180704  8.5  3.0  6.019900  2.5-99.9-99.9-99.9 0.0  0 8.3 91  4.2   7  2.2 2.8 0.4
5044620180705 11.5  0.8  0.009900 -1.0-99.9-99.9-99.9 2.6 27 8.0 87  3.6   5  5.7 5.0 0.4
5044620180706  7.5  0.8  3.019900 -0.8-99.9-99.9-99.9 0.0  0 8.6 94  4.7  14  6.1 2.8 0.1
5044620180707 10.5  3.0  0.009900  0.5-99.9-99.9-99.9 4.9 50 9.6 95  6.3  11  7.9 7.1 0.2
5044620180708 10.0  5.0  0.009900  4.5-99.9-99.9-99.9 0.0  0 9.4 88  6.0   3  1.4 2.8 0.4
5044620180709 13.0  3.5  0.009900  5.0-99.9-99.9-99.9 4.2 43 8.9 84  5.1   3  1.5 6.5 0.4
5044620180710 13.5  1.0  0.009900 -2.0-99.9-99.9-99.9 6.5 67 8.9 84  5.2  12  7.6 8.6 0.3
5044620180711 14.0  2.5  0.009900 -0.1-99.9-99.9-99.9 1.7 17 9.1 86  5.4  11  1.6 4.4 0.5
5044620180712 17.5  1.4  0.009900 -1.6-99.9-99.9-99.9 1.7 1710.6 85  7.3   6  2.9 4.4 0.4
5044620180713 19.5  5.0  0.009900  1.5-99.9-99.9-99.9 2.3 2311.7 85  9.0   3  1.1 4.9 0.6
5044620180714 21.5  4.0  0.009900  2.5-99.9-99.9-99.9 3.9 4011.8 78  8.9   6  4.7 6.4 0.5
5044620180715 15.0  0.2  0.009900 -4.5-99.9-99.9-99.9 6.4 6511.8 78  8.9   6  4.7 8.7 0.2
5044620180716 10.5 -1.8  0.009900 -4.0-99.9-99.9-99.9 0.8  8 8.9 91  4.9  11 11.9 3.7 0.1
5044620180717  7.8  4.5 19.019900  4.0-99.9-99.9-99.9 0.0  0 8.5 93  4.7  14  7.2 3.0 0.6
5044620180718 10.5  5.4  6.519900  4.5-99.9-99.9-99.9 0.0  011.3 98  8.7  11 10.1 3.0 0.1
5044620180719 10.0  5.5  2.519900  5.5-99.9-99.9-99.9 1.8 1810.0 97  7.0  22 22.4 4.7 0.5
5044620180720 10.0  2.5  0.009900  1.5-99.9-99.9-99.9 6.3 63 7.9 85  3.5  20  9.1 8.9 0.6
5044620180721 16.5 -1.0  0.009900 -5.0-99.9-99.9-99.9 8.5 85 8.8 78  4.4   5  3.911.0 0.4
5044620180722 13.5 -2.5  0.009900 -4.5-99.9-99.9-99.9 8.5 85 7.3 79  2.1  14  8.811.0 0.6
5044620180723 12.2 -6.5  0.009900 -9.0-99.9-99.9-99.9 8.9 89 6.2 84 -0.1   4  1.611.5 0.2
5044620180724 12.0 -5.2  0.009900 -8.5-99.9-99.9-99.9 8.0 80 5.3 70 -2.2   7  2.710.7 0.4
5044620180725 13.0 -4.5  0.009900-99.9-99.9-99.9-99.9 8.0 79 8.2 89  3.4   4  1.910.8 0.2
5044620180726 14.0 -1.0  0.519900 -2.0-99.9-99.9-99.9 2.9 2910.0 90  6.6   5  6.8 5.9 0.2
5044620180727 13.0  7.0 14.019900  4.8-99.9-99.9-99.9 0.0 3813.5 97 11.4   8  9.5 6.9 0.1
5044620180728 15.8  8.0  2.019900  9.8-99.9-99.9-99.9 3.9 3811.8 87  9.4  11  7.9 7.0 0.9
5044620180729 16.2  0.8  0.009900 -1.8-99.9-99.9-99.9 8.1 80 7.2 68  2.3  12 24.111.1 1.2
5044620180730 13.5  1.0  0.009900 -3.0-99.9-99.9-99.9 8.9 87 6.5 67  0.9  11  4.912.0 1.1
5044620180731 13.5 -5.6  0.009900 -7.0-99.9-99.9-99.9 7.8 76 5.8 72 -0.9   6  3.911.0 0.6
5044620180801 16.5 -0.2  0.009900 -2.5-99.9-99.9-99.9 8.2 8011.1 92  7.5   4  3.011.5 0.3
5044620180802 17.0 -2.1  0.009900 -3.5-99.9-99.9-99.9 8.6 8410.6 88  6.4   8  4.612.0 0.4
5044620180803 15.5  1.0  0.009900  0.4-99.9-99.9-99.9 6.9 67 8.4 83  4.4   4  1.410.3 0.7
5044620180804 20.0 -3.0  0.009900 -6.0-99.9-99.9-99.9 6.1 59 6.2 52 -0.2   4  5.8 9.6 1.2
5044620180805 20.5  5.5  0.009900  3.0-99.9-99.9-99.9 3.3 3212.0 76  9.1   4  2.7 6.8 0.9
5044620180806 19.0  6.5  0.009900  4.5-99.9-99.9-99.9 0.5  512.9 90 10.4   7  3.2 4.0 0.8
5044620180807 16.0  2.5 15.019900  3.5-99.9-99.9-99.9 2.3 2210.7 93  7.9  10 18.6 5.9 0.8
5044620180808 12.0  2.0  0.009900  4.5-99.9-99.9-99.9 7.8 74 8.2 79  4.1  23 10.311.7 1.2
5044620180809 12.0  2.0  0.009900  4.5-99.9-99.9-99.9 8.4 80 7.1 83  1.8   4  5.412.4 0.9
5044620180810 13.5 -2.6  0.009900 -5.5-99.9-99.9-99.9 7.7 73 7.7 84  3.0   4  4.611.7 0.6
5044620180811 16.5  1.0  0.009900 -2.0-99.9-99.9-99.9 7.0 66 9.2 78  5.7   9  3.211.1 0.9
5044620180812 17.0  1.5  0.009900 -1.0-99.9-99.9-99.9 4.8 4510.7 81  7.7   7  2.7 8.8 0.7
5044620180813 11.6  3.8  0.009900  4.5-99.9-99.9-99.9 0.0  010.3 97  7.3   4  6.4 3.7 0.5
5044620180814 15.0  2.5  0.009900  1.5-99.9-99.9-99.910.1 95 7.6 67  2.9   4  3.314.7 1.0
5044620180815 18.0 -0.5  0.009900 -3.0-99.9-99.9-99.9 7.1 66 7.4 65  2.5   8  4.711.5 1.3
5044620180816 20.5  2.8  0.009900  0.5-99.9-99.9-99.9 6.3 59 9.3 66  5.6  10  5.510.8 1.5
5044620180817 24.3  5.0  0.009900  3.0-99.9-99.9-99.9 7.0 6510.5 67  7.6   4  5.511.6 1.7
5044620180818 15.0  2.5  0.009900  2.0-99.9-99.9-99.9 2.3 21 6.7 65  1.2  20 11.0 6.5 2.3
5044620180819 11.5 -6.5  0.009900 -8.0-99.9-99.9-99.9 9.8 90 4.6 60 -4.0  10  5.614.9 1.2
5044620180820 12.5 -7.5  0.009900 -9.0-99.9-99.9-99.9 9.7 89 4.5 65 -4.3   4  2.614.9 1.0
5044620180821 18.0 -3.6  0.009900 -6.0-99.9-99.9-99.9 9.7 89 5.5 55 -1.6   9  6.715.1 1.5
5044620180822 18.5  0.4  0.009900 -2.5-99.9-99.9-99.9 8.1 74 6.6 54  1.0  17  9.113.4 2.3
5044620180823 18.2  1.0  0.009900 -1.6-99.9-99.9-99.9 6.6 60 8.2 67  4.1   7  9.711.7 1.4
5044620180824 16.5  3.2  0.009900  1.5-99.9-99.9-99.9 9.8 89 6.7 63  1.1  20 10.115.5 2.7
5044620180825 18.2 -4.2  0.009900 -7.6-99.9-99.9-99.9 9.9 89 6.9 60  1.3   4  5.315.8 1.2
5044620180826 28.4  3.4  0.009900 -1.4-99.9-99.9-99.9 7.7 69 8.9 39  4.9   8  6.113.3 2.3
5044620180827 27.0  4.8  0.009900  0.2-99.9-99.9-99.9 9.8 88 8.1 46  3.9  10  5.515.9 2.6
5044620180828 25.6  1.0  0.009900 -2.0-99.9-99.9-99.9 9.9 8911.4 66  8.2   4  4.316.1 1.6
5044620180829 24.0  4.2  0.009900  1.0-99.9-99.9-99.9 9.4 8411.2 64  8.5  17 13.915.6 2.5
5044620180830 13.5  6.5  0.009900  4.5-99.9-99.9-99.9 1.1 10 7.5 64  2.7  14  8.7 5.8 2.0
5044620180831 11.0 -0.1  0.009900 -3.4-99.9-99.9-99.9 2.6 23 6.7 75  1.2   7  5.1 7.6 1.1
5044620180901 14.0 -2.0  0.009900 -5.0-99.9-99.9-99.9 9.4 83 6.3 63  0.3   4  2.816.0 1.3
5044620180902 19.5  1.0  0.009900 -4.0-99.9-99.9-99.9 9.4 83 8.2 67  3.9   4  6.116.1 1.7
5044620180903 23.0  0.5  0.009900 -3.0-99.9-99.9-99.9 8.8 77 9.5 62  6.0   2  1.815.5 1.6
5044620180904 27.0  5.7  0.009900  1.5-99.9-99.9-99.9 9.4 8210.0 55  6.8   9  7.216.4 2.7
5044620180905 26.0  5.5  0.009900  2.5-99.9-99.9-99.9 6.8 5911.1 60  8.5   4  5.113.2 2.1
5044620180906 22.0  5.8  0.009900  3.0-99.9-99.9-99.9 9.4 82 8.1 56  4.0  12  7.416.6 2.6
5044620180907 22.0 -1.0  0.009900 -4.5-99.9-99.9-99.9 9.7 84 8.7 64  4.9   8  4.117.1 2.0
5044620180908 21.0  2.6  3.019900  0.2-99.9-99.9-99.9 5.5 48 8.4 50  4.4  17 18.911.9 2.7
5044620180909 15.0  8.0  2.019900  8.0-99.9-99.9-99.9 0.0  0 9.8 86  6.6  16 13.4 4.9 1.9
5044620180910 16.0  7.4  0.009900  6.0-99.9-99.9-99.9 0.0  012.7 89 10.4   7  6.6 4.9 0.9
5044620180911 22.5 10.8 10.019900  9.5-99.9-99.9-99.9 3.3 2814.5 76 12.5   9  6.4 9.3 1.9
5044620180912 20.5 11.0  0.009900  9.0-99.9-99.9-99.9 7.1 6114.8 86 12.7   9  4.514.3 2.0
5044620180913 21.5  6.0  0.009900  4.5-99.9-99.9-99.9 6.3 5412.1 77  9.8  16  1.013.4 1.7
5044620180914 24.5  4.2  0.009900  1.4-99.9-99.9-99.910.0 8511.2 63  8.6   8  3.818.3 2.5
5044620180915 25.5  8.0  0.009900  4.5-99.9-99.9-99.9 8.9 7513.0 69 10.8   4  3.817.0 2.5
5044620180916 25.5  7.5  0.009900  4.5-99.9-99.9-99.9 8.4 7113.4 67 11.3   7  1.816.4 2.3
5044620180917 27.0  8.2  0.009900  5.5-99.9-99.9-99.9 9.0 7614.0 62 11.9   4  3.617.4 2.6
5044620180918 22.5 14.0  0.819900 12.5-99.9-99.9-99.9 3.3 2812.7 68 10.4  11  7.6 9.8 2.7
5044620180919 22.5  2.8  0.009900 -3.2-99.9-99.9-99.9 9.2 7710.0 62  6.8  14 10.817.9 2.8
5044620180920 26.0  5.0  0.009900  0.0-99.9-99.9-99.9 5.2 4310.8 52  7.9   5  4.612.5 2.3
5044620180921 24.5  5.4  0.009900  2.5-99.9-99.9-99.9 7.5 6211.1 58  8.5   5  7.815.8 2.5
5044620180922 28.5  7.8  0.009900  4.5-99.9-99.9-99.9 9.4 7812.1 59  9.8   7  8.318.5 3.2
5044620180923 22.5  4.0  0.009900 -1.0-99.9-99.9-99.9 8.3 6811.4 64  8.5   7  5.217.1 2.4
5044620180924 21.5  2.8  0.009900 -2.5-99.9-99.9-99.9 6.8 56 8.1 55  3.7  15  3.415.1 3.1
5044620180925 23.2  5.7  0.009900  2.0-99.9-99.9-99.9 0.5  410.3 52  7.3  10  8.1 6.3 2.2
5044620180926 17.2 10.0 15.019900  8.5-99.9-99.9-99.9 0.0  012.4 84 10.1  11 15.5 5.7 1.9
5044620180927 11.5  6.5 27.519900  6.0-99.9-99.9-99.9 0.0  011.8 97  9.3  22 17.5 5.7 0.7
5044620180928 18.0 11.0  2.019900 11.0-99.9-99.9-99.9 0.0  017.5 96 15.3  10  2.9 5.8 0.8
5044620180929 21.0 11.0  0.009900 10.0-99.9-99.9-99.9 7.1 5712.9 77 10.8  16  3.616.0 2.6
5044620180930 14.5  5.0  0.009900  2.0-99.9-99.9-99.9 0.6  510.4 86  7.6  11  4.6 6.7 1.2
5044620181001 15.5  1.8  0.009900 -2.6-99.9-99.9-99.910.7  5 8.5 63  3.6  12  4.4 6.8 1.4
5044620181002 20.5  0.1  0.009900 -4.0-99.9-99.9-99.910.8 87 9.0 62  5.2   7  3.821.7 2.6
5044620181003 20.0  8.0  0.009900 -3.8-99.9-99.9-99.910.7 8610.2 67  7.0  14  5.021.6 3.6
5044620181004 22.5  0.2  0.009900 -3.5-99.9-99.9-99.9 9.9 79 9.8 63  6.4   4  4.920.6 2.5
5044620181005 21.5  5.2  0.009900  2.4-99.9-99.9-99.9 8.7 6910.1 57  7.0  18  4.518.9 3.6
5044620181006 28.2  8.0  0.009900  4.0-99.9-99.9-99.910.2 8113.7 57 11.4  14  7.721.2 4.1
5044620181007 30.0 12.2  0.009900  8.6-99.9-99.9-99.9 7.1 5616.4 61 14.1  10  4.816.7 3.7
5044620181008 23.0 13.2  0.009900 10.0-99.9-99.9-99.9 6.9 5416.5 83 14.4   7  9.316.5 2.9
5044620181009 20.0  6.5  0.009900  1.0-99.9-99.9-99.910.0 78 9.6 60  6.2  14 10.521.3 3.7
5044620181010 18.5 -1.0  0.009900 -6.5-99.9-99.9-99.910.8 8510.0 71  6.3  10  9.822.6 2.5
5044620181011 17.5  8.2  0.009900  5.5-99.9-99.9-99.9 0.3  211.1 79  8.4  12  8.0 6.8 2.0
5044620181012 24.0  6.0  0.009900  2.5-99.9-99.9-99.910.5 8213.2 75 10.9   4  3.722.3 3.2
5044620181013 27.0  4.5  0.009900 -1.5-99.9-99.9-99.910.7 83 9.6 41  6.2  12  5.222.7 4.2
5044620181014 30.3 11.0  0.009900  6.0-99.9-99.9-99.911.1 8617.2 65 14.1   4  4.923.4 4.2
5044620181015 33.1  7.2  0.009900  2.0-99.9-99.9-99.910.7 8214.6 49 11.9  14 10.722.9 4.9
5044620181016 26.7  8.4  0.009900  5.5-99.9-99.9-99.9 4.0 3116.0 72 13.9  16  8.312.7 2.9
5044620181017 29.2 13.2  3.019900  8.6-99.9-99.9-99.9 9.1 7020.1 75 17.5  11  8.620.7 4.1
5044620181018 23.0 12.2  0.009900  9.0-99.9-99.9-99.9 7.4 5717.4 88 15.1  19 18.218.1 3.4
5044620181019 17.5  7.2 24.519900  6.0-99.9-99.9-99.9 2.4 1812.7 88 10.3  11 11.610.4 1.8
5044620181020 16.0 11.5  1.519900 10.9-99.9-99.9-99.9 0.0  014.8 93 12.8  14  7.4 6.7 1.4
5044620181021 18.2 10.8  6.019910  9.0-99.9-99.9-99.9 0.0  015.6 93 13.6   7  2.2 6.8 1.3
5044620181022 21.5  5.6  0.009900  2.5-99.9-99.9-99.9 0.0  013.7 73 11.5  11  7.0 6.8 1.6
5044620181023 20.5  9.8 10.019900  8.5-99.9-99.9-99.9 5.2 3912.3 70  9.9  10  9.615.0 3.0
5044620181024 15.2 10.4  0.009900 10.0-99.9-99.9-99.9 0.0  013.2 93 11.0  10  1.1 6.9 1.3
5044620181025 19.5 11.6  0.009900 10.8-99.9-99.9-99.9 3.0 2214.9 86 12.9   3  0.411.7 2.1
5044620181026 23.2  8.2  0.009900  5.5-99.9-99.9-99.9 6.5 4917.9 90 15.7   5  1.017.3 2.5
5044620181027 24.5  9.5  0.719900  6.0-99.9-99.9-99.9 5.7 4317.3 78 15.1   8  5.616.1 2.8
5044620181028 27.0 15.0  4.019900 12.5-99.9-99.9-99.9 8.3 6220.3 83 17.7   5  4.720.3 3.8
5044620181029 26.5 16.0  4.019900 14.0-99.9-99.9-99.9 7.0 5220.1 86 17.5   5  2.218.3 3.6
5044620181030 25.5 15.4  0.009900 10.0-99.9-99.9-99.9 5.2 3819.6 87 17.0   4  6.915.5 3.1
5044620181031 20.0  9.5  1.019900  7.5-99.9-99.9-99.9 3.9 2915.3 86 13.3  14 11.713.4 2.4
5044620181101 18.0  7.4  5.519900  6.0-99.9-99.9-99.9 5.0 3712.3 79  9.9  10 11.915.2 2.7
5044620181102 23.0 11.0 15.019900 10.0-99.9-99.9-99.9 4.0 2917.4 88 15.0   4  2.313.7 2.4
5044620181103 26.6  9.2  0.009900  8.0-99.9-99.9-99.9 9.8 7219.3 86 16.9   4  2.823.2 3.7
5044620181104 30.2 14.8  9.019900 12.4-99.9-99.9-99.910.1 7420.6 71 17.9  24 14.523.7 5.7
5044620181105 24.0 15.0  0.009900 14.0-99.9-99.9-99.911.1 8117.5 79 15.2  15  8.925.4 4.9
5044620181106 23.0  7.5  0.009900  5.5-99.9-99.9-99.9 9.9 7215.6 76 13.5  17 11.723.5 3.7
5044620181107 26.0 11.2  0.009900 10.5-99.9-99.9-99.9 6.3 4614.1 62 12.0  14 10.717.7 4.2
5044620181108 31.0 14.2  0.009900 13.5-99.9-99.9-99.910.6 7719.6 59 16.8  18  0.024.8 4.6
5044620181109 32.5 17.2 27.019900 15.0-99.9-99.9-99.910.1 7325.6 72 21.3  10  9.324.0 5.2
5044620181110 25.0 16.5  0.009900 16.0-99.9-99.9-99.9 6.1 4421.0 90 18.3  24  9.717.5 3.6
5044620181111 20.0 15.5 28.019900 15.5-99.9-99.9-99.9 0.0  019.2 94 16.9  16 10.1 7.5 1.7
5044620181112 16.2 13.4 27.019900 13.0-99.9-99.9-99.9 0.0  016.1 95 14.1  22 14.7 7.5 1.6
5044620181113 22.5 12.5  5.019900 11.5-99.9-99.9-99.9 4.3 3117.6 90 15.4  19 10.614.7 3.0
5044620181114 27.0 12.2  0.009900  8.5-99.9-99.9-99.911.0 7919.7 79 17.0  17  7.625.8 4.9
5044620181115 22.5 11.2  0.009900  7.5-99.9-99.9-99.9 5.3 3815.1 75 13.1  15  6.616.4 3.5
5044620181116 20.0  5.8  8.019900  2.6-99.9-99.9-99.9 8.5 6010.8 63  8.0  14  5.821.8 3.5
5044620181117 22.8 10.2  0.009900  9.0-99.9-99.9-99.9 7.1 5015.0 77 13.0  12  8.719.5 3.6
5044620181118 25.2  3.6  0.009900  1.5-99.9-99.9-99.910.8 7614.2 61 11.9   7  7.125.7 3.9
5044620181119 31.0 10.5  0.009900  6.0-99.9-99.9-99.910.4 7415.1 49 12.9  11  2.025.1 5.4
5044620181120 32.5 14.4  0.009900 11.0-99.9-99.9-99.910.8 7622.3 67 19.0   4  1.025.8 5.2
5044620181121 35.5 18.0 10.019900 15.0-99.9-99.9-99.910.9 7730.6 76 24.3   4 10.526.0 5.7
5044620181122 28.0 14.0  0.009900 13.5-99.9-99.9-99.9 9.1 6415.3 75 13.3  15  7.323.0 5.5
5044620181123 20.5  6.2  0.009900  3.5-99.9-99.9-99.9 7.1 5012.9 80 10.7  10  2.519.7 3.2
5044620181124 26.0  7.5  0.009900  3.0-99.9-99.9-99.911.0 7718.2 80 15.8   5  2.026.3 4.1
5044620181125 27.5 13.2  0.009900 10.5-99.9-99.9-99.9 3.4 2417.2 76 15.1   7  4.413.6 3.3
5044620181126 27.0  9.8  0.009900  7.0-99.9-99.9-99.912.1 8418.0 67 15.7  12  5.228.2 5.0
5044620181127 27.5 14.5  0.009900 10.5-99.9-99.9-99.9 7.6 5321.0 81 18.2   8  2.920.7 4.1
5044620181128 29.0 11.4  0.009900  8.6-99.9-99.9-99.911.7 8121.4 77 18.5   4  3.527.6 4.9
5044620181129 29.5 15.0  0.009900 12.5-99.9-99.9-99.9 7.0 4923.6 79 20.1  14  4.719.7 4.0
5044620181130 29.0 18.0  4.019900  9.0-99.9-99.9-99.9 8.3 5821.8 77 18.8  18 11.422.0 5.5
5044620181201 21.4  7.8  0.009900  3.4-99.9-99.9-99.9 9.4 6514.9 83 12.8  10  3.623.8 3.6
5044620181202 25.0  4.0  0.009900 -1.2-99.9-99.9-99.910.1 7013.2 63 11.0   5  2.825.1 3.9
5044620181203 32.0  8.6  0.009900  3.5-99.9-99.9-99.912.1 8420.3 64 17.6   4  1.328.5 5.1
5044620181204 31.0 11.2  0.009900  8.5-99.9-99.9-99.911.2 7722.4 74 18.7   7  5.727.0 5.0
5044620181205 27.0 10.2  0.009900  6.8-99.9-99.9-99.9 7.4 5118.5 72 16.2  26  9.020.6 3.9
5044620181206 23.5 12.0  0.009900 16.0-99.9-99.9-99.9 8.1 5616.8 85 14.6   6  1.521.8 3.9
5044620181207 30.0 11.0  0.009900  6.0-99.9-99.9-99.911.9 8220.3 66 17.3  11  6.828.2 5.4
5044620181208 32.0 11.5 15.019900 14.5-99.9-99.9-99.911.2 7719.3 69 16.8  25  9.527.1 6.5
5044620181209 28.0 14.8  0.009900 13.8-99.9-99.9-99.9 8.6 5921.7 82 18.7   4  3.322.7 4.4
